"subject","item","sound","block_contrast","type","block_G","response","adjusted_response_time"
19,63,"-0.5","block2","Vowel","block2","1",-794.375
19,64,"0.5","block2","Consonant","block2","1",-703.375
19,65,"-0.5","block3","Vowel","block3","1",11.25
19,66,"0.5","block3","Consonant","block3","1",1012.25
19,67,"0.5","block3","Consonant","block3","1",-45.75
19,68,"-0.5","block3","Vowel","block3","1",-458.75
19,69,"0.5","block3","Consonant","block3","1",-25.75
19,70,"-0.5","block3","Vowel","block3","1",-351.75
19,71,"0.5","block3","Consonant","block3","1",-390.75
19,72,"-0.5","block3","Vowel","block3","1",-507.75
19,73,"0.5","block3","Consonant","block3","1",209.25
19,74,"-0.5","block3","Vowel","block3","1",-344.75
19,75,"-0.5","block3","Vowel","block3","1",-306.75
19,76,"0.5","block3","Consonant","block3","1",-323.75
19,77,"0.5","block3","Consonant","block3","1",-467.75
19,78,"-0.5","block3","Vowel","block3","1",-480.75
19,79,"-0.5","block3","Vowel","block3","1",-356.75
19,80,"0.5","block3","Consonant","block3","0",-334.75
19,81,"-0.5","block3","Vowel","block3","1",-482.75
19,82,"0.5","block3","Consonant","block3","1",4.25
19,83,"-0.5","block3","Vowel","block3","1",-364.75
19,84,"0.5","block3","Consonant","block3","1",106.25
19,85,"-0.5","block3","Vowel","block3","1",-422.75
19,86,"0.5","block3","Consonant","block3","1",-289.75
19,87,"-0.5","block3","Vowel","block3","1",-77.75
19,88,"0.5","block3","Consonant","block3","1",134.25
19,89,"0.5","block3","Consonant","block3","0",-348.75
19,90,"-0.5","block3","Vowel","block3","0",-260.75
19,91,"-0.5","block3","Vowel","block3","1",-100.75
19,92,"0.5","block3","Consonant","block3","1",-446.75
19,93,"0.5","block3","Consonant","block3","1",-113.75
19,94,"-0.5","block3","Vowel","block3","1",-506.75
19,95,"0.5","block3","Consonant","block3","1",328.25
19,96,"-0.5","block3","Vowel","block3","1",-518.75
20,1,"0.5","block1","Consonant","block1","1",9.25
20,2,"-0.5","block1","Vowel","block1","1",-406.75
20,3,"-0.5","block1","Vowel","block1","1",2447.25
20,4,"0.5","block1","Consonant","block1","1",-441.75
20,5,"0.5","block1","Consonant","block1","0",-493.75
20,6,"-0.5","block1","Vowel","block1","1",-424.75
20,7,"0.5","block1","Consonant","block1","1",640.25
20,8,"-0.5","block1","Vowel","block1","1",-61.75
20,9,"-0.5","block1","Vowel","block1","1",-524.75
20,10,"0.5","block1","Consonant","block1","0",1609.25
20,11,"-0.5","block1","Vowel","block1","1",-579.75
20,12,"0.5","block1","Consonant","block1","0",643.25
20,13,"0.5","block1","Consonant","block1","0",-480.75
20,14,"-0.5","block1","Vowel","block1","1",186.25
20,15,"-0.5","block1","Vowel","block1","1",860.25
20,16,"0.5","block1","Consonant","block1","1",149.25
20,17,"-0.5","block1","Vowel","block1","0",-337.75
20,18,"0.5","block1","Consonant","block1","1",-222.75
20,19,"0.5","block1","Consonant","block1","1",-621.75
20,20,"-0.5","block1","Vowel","block1","0",2227.25
20,21,"0.5","block1","Consonant","block1","1",-564.75
20,22,"-0.5","block1","Vowel","block1","1",-793.75
20,23,"-0.5","block1","Vowel","block1","1",-223.75
20,24,"0.5","block1","Consonant","block1","1",-775.75
20,25,"0.5","block1","Consonant","block1","1",1708.25
20,26,"-0.5","block1","Vowel","block1","1",581.25
20,27,"-0.5","block1","Vowel","block1","1",-883.75
20,28,"0.5","block1","Consonant","block1","1",91.25
20,29,"-0.5","block1","Vowel","block1","1",-503.75
20,30,"0.5","block1","Consonant","block1","1",-136.75
20,31,"0.5","block1","Consonant","block1","0",-434.75
20,32,"-0.5","block1","Vowel","block1","1",-717.75
20,33,"-0.5","block2","Vowel","block2","1",-590.375
20,34,"0.5","block2","Consonant","block2","0",522.625
20,35,"-0.5","block2","Vowel","block2","0",-298.375
20,36,"0.5","block2","Consonant","block2","1",-556.375
20,37,"0.5","block2","Consonant","block2","0",-259.375
20,38,"-0.5","block2","Vowel","block2","1",-605.375
20,39,"-0.5","block2","Vowel","block2","1",-562.375
20,40,"0.5","block2","Consonant","block2","1",-195.375
20,41,"0.5","block2","Consonant","block2","1",-447.375
20,42,"-0.5","block2","Vowel","block2","1",-688.375
20,43,"0.5","block2","Consonant","block2","1",856.625
20,44,"-0.5","block2","Vowel","block2","1",1086.625
20,45,"-0.5","block2","Vowel","block2","0",-578.375
20,46,"0.5","block2","Consonant","block2","0",508.625
20,47,"-0.5","block2","Vowel","block2","0",-684.375
20,48,"0.5","block2","Consonant","block2","1",-31.375
20,49,"-0.5","block2","Vowel","block2","1",136.625
20,50,"0.5","block2","Consonant","block2","1",-171.375
20,51,"-0.5","block2","Vowel","block2","1",612.625
20,52,"0.5","block2","Consonant","block2","1",1635.625
20,53,"-0.5","block2","Vowel","block2","1",-49.375
20,54,"0.5","block2","Consonant","block2","1",-186.375
20,55,"0.5","block2","Consonant","block2","1",441.625
20,56,"-0.5","block2","Vowel","block2","1",-285.375
20,57,"0.5","block2","Consonant","block2","1",-429.375
20,58,"-0.5","block2","Vowel","block2","1",-207.375
20,59,"-0.5","block2","Vowel","block2","1",1341.625
20,60,"0.5","block2","Consonant","block2","0",1831.625
20,61,"0.5","block2","Consonant","block2","1",-684.375
20,62,"-0.5","block2","Vowel","block2","1",-191.375
20,63,"-0.5","block2","Vowel","block2","0",-117.375
20,64,"0.5","block2","Consonant","block2","0",-208.375
20,65,"-0.5","block3","Vowel","block3","0",-172.375
20,66,"0.5","block3","Consonant","block3","0",-181.375
20,67,"0.5","block3","Consonant","block3","1",-249.375
20,68,"-0.5","block3","Vowel","block3","1",244.625
20,69,"0.5","block3","Consonant","block3","0",-207.375
20,70,"-0.5","block3","Vowel","block3","1",-205.375
20,71,"0.5","block3","Consonant","block3","0",344.625
20,72,"-0.5","block3","Vowel","block3","1",-55.375
20,73,"0.5","block3","Consonant","block3","1",-374.375
20,74,"-0.5","block3","Vowel","block3","1",-537.375
20,75,"-0.5","block3","Vowel","block3","1",-365.375
20,76,"0.5","block3","Consonant","block3","0",-439.375
20,77,"0.5","block3","Consonant","block3","0",25.625
20,78,"-0.5","block3","Vowel","block3","1",180.625
20,79,"-0.5","block3","Vowel","block3","0",-361.375
20,80,"0.5","block3","Consonant","block3","0",-465.375
20,81,"-0.5","block3","Vowel","block3","1",-240.375
20,82,"0.5","block3","Consonant","block3","0",-507.375
20,83,"-0.5","block3","Vowel","block3","1",-592.375
20,84,"0.5","block3","Consonant","block3","1",-154.375
20,85,"-0.5","block3","Vowel","block3","1",-406.375
20,86,"0.5","block3","Consonant","block3","1",410.625
20,87,"-0.5","block3","Vowel","block3","0",-434.375
20,88,"0.5","block3","Consonant","block3","1",144.625
20,89,"0.5","block3","Consonant","block3","1",567.625
20,90,"-0.5","block3","Vowel","block3","1",NA
20,91,"-0.5","block3","Vowel","block3","1",-306.375
20,92,"0.5","block3","Consonant","block3","1",-527.375
20,93,"0.5","block3","Consonant","block3","1",209.625
20,94,"-0.5","block3","Vowel","block3","1",-412.375
20,95,"0.5","block3","Consonant","block3","0",-511.375
20,96,"-0.5","block3","Vowel","block3","1",-604.375
21,1,"0.5","block1","Consonant","block1","1",291.75
21,2,"-0.5","block1","Vowel","block1","1",-111.25
21,3,"-0.5","block1","Vowel","block1","0",578.75
21,4,"0.5","block1","Consonant","block1","1",-692.25
21,5,"0.5","block1","Consonant","block1","0",281.75
21,6,"-0.5","block1","Vowel","block1","1",-68.25
21,7,"0.5","block1","Consonant","block1","0",NA
21,8,"-0.5","block1","Vowel","block1","1",-76.25
21,9,"-0.5","block1","Vowel","block1","0",-502.25
21,10,"0.5","block1","Consonant","block1","1",-706.25
21,11,"-0.5","block1","Vowel","block1","1",78.75
21,12,"0.5","block1","Consonant","block1","1",0.75
21,13,"0.5","block1","Consonant","block1","1",-328.25
21,14,"-0.5","block1","Vowel","block1","0",284.75
21,15,"-0.5","block1","Vowel","block1","0",-371.25
21,16,"0.5","block1","Consonant","block1","1",872.75
21,17,"-0.5","block1","Vowel","block1","0",-83.25
21,18,"0.5","block1","Consonant","block1","1",-146.25
21,19,"0.5","block1","Consonant","block1","1",-683.25
21,20,"-0.5","block1","Vowel","block1","1",-746.25
21,21,"0.5","block1","Consonant","block1","1",-723.25
21,22,"-0.5","block1","Vowel","block1","1",-672.25
21,23,"-0.5","block1","Vowel","block1","1",-109.25
21,24,"0.5","block1","Consonant","block1","1",-360.25
21,25,"0.5","block1","Consonant","block1","1",2731.75
21,26,"-0.5","block1","Vowel","block1","1",-595.25
21,27,"-0.5","block1","Vowel","block1","1",-696.25
21,28,"0.5","block1","Consonant","block1","0",1041.75
21,29,"-0.5","block1","Vowel","block1","1",1118.75
21,30,"0.5","block1","Consonant","block1","1",1106.75
21,31,"0.5","block1","Consonant","block1","0",-714.25
21,32,"-0.5","block1","Vowel","block1","1",-153.25
21,33,"-0.5","block2","Vowel","block2","1",-490.875
21,34,"0.5","block2","Consonant","block2","0",-141.875
21,35,"-0.5","block2","Vowel","block2","0",-41.875
21,36,"0.5","block2","Consonant","block2","0",NA
21,37,"0.5","block2","Consonant","block2","1",735.125
21,38,"-0.5","block2","Vowel","block2","1",-357.875
21,39,"-0.5","block2","Vowel","block2","1",-271.875
21,40,"0.5","block2","Consonant","block2","1",-125.875
21,41,"0.5","block2","Consonant","block2","1",205.125
21,42,"-0.5","block2","Vowel","block2","1",-273.875
21,43,"0.5","block2","Consonant","block2","1",-194.875
21,44,"-0.5","block2","Vowel","block2","0",-462.875
21,45,"-0.5","block2","Vowel","block2","0",555.125
21,46,"0.5","block2","Consonant","block2","1",218.125
21,47,"-0.5","block2","Vowel","block2","0",-433.875
21,48,"0.5","block2","Consonant","block2","1",-293.875
21,49,"-0.5","block2","Vowel","block2","1",138.125
21,50,"0.5","block2","Consonant","block2","1",-83.875
21,51,"-0.5","block2","Vowel","block2","1",-333.875
21,52,"0.5","block2","Consonant","block2","0",26.125
21,53,"-0.5","block2","Vowel","block2","1",-181.875
21,54,"0.5","block2","Consonant","block2","1",-453.875
21,55,"0.5","block2","Consonant","block2","0",-182.875
21,56,"-0.5","block2","Vowel","block2","1",-252.875
21,57,"0.5","block2","Consonant","block2","1",256.125
21,58,"-0.5","block2","Vowel","block2","1",-434.875
21,59,"-0.5","block2","Vowel","block2","1",-114.875
21,60,"0.5","block2","Consonant","block2","0",-82.875
21,61,"0.5","block2","Consonant","block2","0",-325.875
21,62,"-0.5","block2","Vowel","block2","0",946.125
21,63,"-0.5","block2","Vowel","block2","1",296.125
21,64,"0.5","block2","Consonant","block2","1",465.125
21,65,"-0.5","block3","Vowel","block3","0",-204.625
21,66,"0.5","block3","Consonant","block3","1",-334.625
21,67,"0.5","block3","Consonant","block3","1",-243.625
21,68,"-0.5","block3","Vowel","block3","1",-155.625
21,69,"0.5","block3","Consonant","block3","1",305.375
21,70,"-0.5","block3","Vowel","block3","1",-502.625
21,71,"0.5","block3","Consonant","block3","0",-584.625
21,72,"-0.5","block3","Vowel","block3","1",-284.625
21,73,"0.5","block3","Consonant","block3","0",-163.625
21,74,"-0.5","block3","Vowel","block3","1",-295.625
21,75,"-0.5","block3","Vowel","block3","1",-523.625
21,76,"0.5","block3","Consonant","block3","1",-334.625
21,77,"0.5","block3","Consonant","block3","1",-294.625
21,78,"-0.5","block3","Vowel","block3","1",545.375
21,79,"-0.5","block3","Vowel","block3","1",-423.625
21,80,"0.5","block3","Consonant","block3","0",471.375
21,81,"-0.5","block3","Vowel","block3","1",-184.625
21,82,"0.5","block3","Consonant","block3","0",276.375
21,83,"-0.5","block3","Vowel","block3","1",113.375
21,84,"0.5","block3","Consonant","block3","1",-113.625
21,85,"-0.5","block3","Vowel","block3","0",-215.625
21,86,"0.5","block3","Consonant","block3","1",-224.625
21,87,"-0.5","block3","Vowel","block3","0",-144.625
21,88,"0.5","block3","Consonant","block3","1",373.375
21,89,"0.5","block3","Consonant","block3","1",-244.625
21,90,"-0.5","block3","Vowel","block3","0",-375.625
21,91,"-0.5","block3","Vowel","block3","1",-493.625
21,92,"0.5","block3","Consonant","block3","0",366.375
21,93,"0.5","block3","Consonant","block3","0",404.375
21,94,"-0.5","block3","Vowel","block3","1",96.375
21,95,"0.5","block3","Consonant","block3","1",-251.625
21,96,"-0.5","block3","Vowel","block3","1",-343.625
22,1,"0.5","block1","Consonant","block1","1",62.125
22,2,"-0.5","block1","Vowel","block1","1",50.125
22,3,"-0.5","block1","Vowel","block1","0",-150.875
22,4,"0.5","block1","Consonant","block1","1",-351.875
22,5,"0.5","block1","Consonant","block1","1",-127.875
22,6,"-0.5","block1","Vowel","block1","1",-185.875
22,7,"0.5","block1","Consonant","block1","1",439.125
22,8,"-0.5","block1","Vowel","block1","1",351.125
22,9,"-0.5","block1","Vowel","block1","1",-32.875
22,10,"0.5","block1","Consonant","block1","1",-196.875
22,11,"-0.5","block1","Vowel","block1","1",-186.875
22,12,"0.5","block1","Consonant","block1","0",438.125
22,13,"0.5","block1","Consonant","block1","0",-110.875
22,14,"-0.5","block1","Vowel","block1","1",-146.875
22,15,"-0.5","block1","Vowel","block1","1",-94.875
22,16,"0.5","block1","Consonant","block1","1",591.125
22,17,"-0.5","block1","Vowel","block1","1",-182.875
22,18,"0.5","block1","Consonant","block1","0",189.125
22,19,"0.5","block1","Consonant","block1","1",119.125
22,20,"-0.5","block1","Vowel","block1","1",41.125
22,21,"0.5","block1","Consonant","block1","0",30.125
22,22,"-0.5","block1","Vowel","block1","1",-109.875
22,23,"-0.5","block1","Vowel","block1","1",-411.875
22,24,"0.5","block1","Consonant","block1","1",-381.875
22,25,"0.5","block1","Consonant","block1","1",109.125
22,26,"-0.5","block1","Vowel","block1","1",-365.875
22,27,"-0.5","block1","Vowel","block1","1",-232.875
22,28,"0.5","block1","Consonant","block1","0",-109.875
22,29,"-0.5","block1","Vowel","block1","1",-400.875
22,30,"0.5","block1","Consonant","block1","1",-400.875
22,31,"0.5","block1","Consonant","block1","0",-389.875
22,32,"-0.5","block1","Vowel","block1","1",-311.875
22,33,"-0.5","block2","Vowel","block2","1",398.25
22,34,"0.5","block2","Consonant","block2","0",-262.75
22,35,"-0.5","block2","Vowel","block2","1",80.25
22,36,"0.5","block2","Consonant","block2","0",232.25
22,37,"0.5","block2","Consonant","block2","0",392.25
22,38,"-0.5","block2","Vowel","block2","1",-130.75
22,39,"-0.5","block2","Vowel","block2","1",203.25
22,40,"0.5","block2","Consonant","block2","1",64.25
22,41,"0.5","block2","Consonant","block2","1",137.25
22,42,"-0.5","block2","Vowel","block2","1",-159.75
22,43,"0.5","block2","Consonant","block2","1",-312.75
22,44,"-0.5","block2","Vowel","block2","1",-426.75
22,45,"-0.5","block2","Vowel","block2","1",53.25
22,46,"0.5","block2","Consonant","block2","1",-261.75
22,47,"-0.5","block2","Vowel","block2","1",-444.75
22,48,"0.5","block2","Consonant","block2","0",328.25
22,49,"-0.5","block2","Vowel","block2","1",-352.75
22,50,"0.5","block2","Consonant","block2","1",-299.75
22,51,"-0.5","block2","Vowel","block2","1",1.25
22,52,"0.5","block2","Consonant","block2","1",-120.75
22,53,"-0.5","block2","Vowel","block2","1",-267.75
22,54,"0.5","block2","Consonant","block2","1",-337.75
22,55,"0.5","block2","Consonant","block2","0",-70.75
22,56,"-0.5","block2","Vowel","block2","1",-66.75
22,57,"0.5","block2","Consonant","block2","1",414.25
22,58,"-0.5","block2","Vowel","block2","1",-192.75
22,59,"-0.5","block2","Vowel","block2","1",-134.75
22,60,"0.5","block2","Consonant","block2","1",-63.75
22,61,"0.5","block2","Consonant","block2","0",-267.75
22,62,"-0.5","block2","Vowel","block2","1",-234.75
22,63,"-0.5","block2","Vowel","block2","1",-238.75
22,64,"0.5","block2","Consonant","block2","1",-226.75
22,65,"-0.5","block3","Vowel","block3","1",-298.25
22,66,"0.5","block3","Consonant","block3","0",-44.25
22,67,"0.5","block3","Consonant","block3","1",25.75
22,68,"-0.5","block3","Vowel","block3","1",-58.25
22,69,"0.5","block3","Consonant","block3","0",94.75
22,70,"-0.5","block3","Vowel","block3","1",-130.25
22,71,"0.5","block3","Consonant","block3","0",-389.25
22,72,"-0.5","block3","Vowel","block3","1",-130.25
22,73,"0.5","block3","Consonant","block3","1",309.75
22,74,"-0.5","block3","Vowel","block3","1",47.75
22,75,"-0.5","block3","Vowel","block3","1",-29.25
22,76,"0.5","block3","Consonant","block3","0",304.75
22,77,"0.5","block3","Consonant","block3","1",-275.25
22,78,"-0.5","block3","Vowel","block3","1",-33.25
22,79,"-0.5","block3","Vowel","block3","1",-307.25
22,80,"0.5","block3","Consonant","block3","0",-131.25
22,81,"-0.5","block3","Vowel","block3","1",-314.25
22,82,"0.5","block3","Consonant","block3","1",-60.25
22,83,"-0.5","block3","Vowel","block3","1",-93.25
22,84,"0.5","block3","Consonant","block3","1",87.75
22,85,"-0.5","block3","Vowel","block3","1",-147.25
22,86,"0.5","block3","Consonant","block3","0",-141.25
22,87,"-0.5","block3","Vowel","block3","1",-110.25
22,88,"0.5","block3","Consonant","block3","1",-284.25
22,89,"0.5","block3","Consonant","block3","1",-135.25
22,90,"-0.5","block3","Vowel","block3","0",-132.25
22,91,"-0.5","block3","Vowel","block3","1",-300.25
22,92,"0.5","block3","Consonant","block3","0",560.75
22,93,"0.5","block3","Consonant","block3","0",691.75
22,94,"-0.5","block3","Vowel","block3","1",194.75
22,95,"0.5","block3","Consonant","block3","1",357.75
22,96,"-0.5","block3","Vowel","block3","1",-318.25
23,1,"0.5","block1","Consonant","block1","0",3142.375
23,2,"-0.5","block1","Vowel","block1","1",54.375
23,3,"-0.5","block1","Vowel","block1","1",3627.375
23,4,"0.5","block1","Consonant","block1","1",1795.375
23,5,"0.5","block1","Consonant","block1","1",649.375
23,6,"-0.5","block1","Vowel","block1","1",313.375
23,7,"0.5","block1","Consonant","block1","0",47.375
23,8,"-0.5","block1","Vowel","block1","1",477.375
23,9,"-0.5","block1","Vowel","block1","1",1625.375
23,10,"0.5","block1","Consonant","block1","1",5350.375
23,11,"-0.5","block1","Vowel","block1","1",37.375
23,12,"0.5","block1","Consonant","block1","1",1167.375
23,13,"0.5","block1","Consonant","block1","0",1838.375
23,14,"-0.5","block1","Vowel","block1","1",546.375
23,15,"-0.5","block1","Vowel","block1","1",1815.375
23,16,"0.5","block1","Consonant","block1","1",1523.375
23,17,"-0.5","block1","Vowel","block1","1",-73.625
23,18,"0.5","block1","Consonant","block1","1",825.375
23,19,"0.5","block1","Consonant","block1","1",190.375
23,20,"-0.5","block1","Vowel","block1","1",-237.625
23,21,"0.5","block1","Consonant","block1","1",-76.625
23,22,"-0.5","block1","Vowel","block1","1",-736.625
23,23,"-0.5","block1","Vowel","block1","1",-599.625
23,24,"0.5","block1","Consonant","block1","1",-843.625
23,25,"0.5","block1","Consonant","block1","1",832.375
23,26,"-0.5","block1","Vowel","block1","1",-578.625
23,27,"-0.5","block1","Vowel","block1","1",-891.625
23,28,"0.5","block1","Consonant","block1","0",-484.625
23,29,"-0.5","block1","Vowel","block1","1",-292.625
23,30,"0.5","block1","Consonant","block1","1",-426.625
23,31,"0.5","block1","Consonant","block1","0",-168.625
23,32,"-0.5","block1","Vowel","block1","1",-748.625
23,33,"-0.5","block2","Vowel","block2","1",-679.375
23,34,"0.5","block2","Consonant","block2","0",933.625
23,35,"-0.5","block2","Vowel","block2","1",-310.375
23,36,"0.5","block2","Consonant","block2","0",534.625
23,37,"0.5","block2","Consonant","block2","0",1425.625
23,38,"-0.5","block2","Vowel","block2","1",-472.375
23,39,"-0.5","block2","Vowel","block2","1",-308.375
23,40,"0.5","block2","Consonant","block2","1",5871.625
23,41,"0.5","block2","Consonant","block2","1",-218.375
23,42,"-0.5","block2","Vowel","block2","1",-620.375
23,43,"0.5","block2","Consonant","block2","1",6.625
23,44,"-0.5","block2","Vowel","block2","1",NA
23,45,"-0.5","block2","Vowel","block2","1",-181.375
23,46,"0.5","block2","Consonant","block2","1",-814.375
23,47,"-0.5","block2","Vowel","block2","1",-687.375
23,48,"0.5","block2","Consonant","block2","0",-238.375
23,49,"-0.5","block2","Vowel","block2","1",-796.375
23,50,"0.5","block2","Consonant","block2","1",6317.625
23,51,"-0.5","block2","Vowel","block2","1",-638.375
23,52,"0.5","block2","Consonant","block2","1",2585.625
23,53,"-0.5","block2","Vowel","block2","1",-212.375
23,54,"0.5","block2","Consonant","block2","1",321.625
23,55,"0.5","block2","Consonant","block2","1",-720.375
23,56,"-0.5","block2","Vowel","block2","1",-804.375
23,57,"0.5","block2","Consonant","block2","1",-316.375
23,58,"-0.5","block2","Vowel","block2","1",-772.375
23,59,"-0.5","block2","Vowel","block2","1",-231.375
23,60,"0.5","block2","Consonant","block2","1",1471.625
23,61,"0.5","block2","Consonant","block2","1",182.625
23,62,"-0.5","block2","Vowel","block2","1",-77.375
23,63,"-0.5","block2","Vowel","block2","1",-325.375
23,64,"0.5","block2","Consonant","block2","1",122.625
23,65,"-0.5","block3","Vowel","block3","1",-147.75
23,66,"0.5","block3","Consonant","block3","1",2542.25
23,67,"0.5","block3","Consonant","block3","0",-357.75
23,68,"-0.5","block3","Vowel","block3","1",-150.75
23,69,"0.5","block3","Consonant","block3","0",-25.75
23,70,"-0.5","block3","Vowel","block3","1",-156.75
23,71,"0.5","block3","Consonant","block3","0",338.25
23,72,"-0.5","block3","Vowel","block3","1",-126.75
23,73,"0.5","block3","Consonant","block3","1",1201.25
23,74,"-0.5","block3","Vowel","block3","1",-421.75
23,75,"-0.5","block3","Vowel","block3","1",-117.75
23,76,"0.5","block3","Consonant","block3","1",1229.25
23,77,"0.5","block3","Consonant","block3","1",776.25
23,78,"-0.5","block3","Vowel","block3","1",-401.75
23,79,"-0.5","block3","Vowel","block3","1",1301.25
23,80,"0.5","block3","Consonant","block3","1",962.25
23,81,"-0.5","block3","Vowel","block3","1",-120.75
23,82,"0.5","block3","Consonant","block3","1",289.25
23,83,"-0.5","block3","Vowel","block3","1",-283.75
23,84,"0.5","block3","Consonant","block3","1",1159.25
23,85,"-0.5","block3","Vowel","block3","1",-433.75
23,86,"0.5","block3","Consonant","block3","1",-180.75
23,87,"-0.5","block3","Vowel","block3","0",326.25
23,88,"0.5","block3","Consonant","block3","0",-19.75
23,89,"0.5","block3","Consonant","block3","1",816.25
23,90,"-0.5","block3","Vowel","block3","1",NA
23,91,"-0.5","block3","Vowel","block3","1",-153.75
23,92,"0.5","block3","Consonant","block3","1",1006.25
23,93,"0.5","block3","Consonant","block3","1",-94.75
23,94,"-0.5","block3","Vowel","block3","1",53.25
23,95,"0.5","block3","Consonant","block3","1",1616.25
23,96,"-0.5","block3","Vowel","block3","1",384.25
24,1,"0.5","block1","Consonant","block1","1",122.625
24,2,"-0.5","block1","Vowel","block1","1",62.625
24,3,"-0.5","block1","Vowel","block1","1",NA
24,4,"0.5","block1","Consonant","block1","1",-112.375
24,5,"0.5","block1","Consonant","block1","1",-244.375
24,6,"-0.5","block1","Vowel","block1","1",-125.375
24,7,"0.5","block1","Consonant","block1","1",675.625
24,8,"-0.5","block1","Vowel","block1","0",21.625
24,9,"-0.5","block1","Vowel","block1","1",-95.375
24,10,"0.5","block1","Consonant","block1","1",220.625
24,11,"-0.5","block1","Vowel","block1","1",41.625
24,12,"0.5","block1","Consonant","block1","0",-22.375
24,13,"0.5","block1","Consonant","block1","1",2009.625
24,14,"-0.5","block1","Vowel","block1","1",362.625
24,15,"-0.5","block1","Vowel","block1","1",-232.375
24,16,"0.5","block1","Consonant","block1","1",-220.375
24,17,"-0.5","block1","Vowel","block1","1",-237.375
24,18,"0.5","block1","Consonant","block1","1",-612.375
24,19,"0.5","block1","Consonant","block1","1",587.625
24,20,"-0.5","block1","Vowel","block1","1",-141.375
24,21,"0.5","block1","Consonant","block1","1",812.625
24,22,"-0.5","block1","Vowel","block1","1",735.625
24,23,"-0.5","block1","Vowel","block1","1",-581.375
24,24,"0.5","block1","Consonant","block1","1",-796.375
24,25,"0.5","block1","Consonant","block1","1",-146.375
24,26,"-0.5","block1","Vowel","block1","1",-425.375
24,27,"-0.5","block1","Vowel","block1","1",-738.375
24,28,"0.5","block1","Consonant","block1","1",265.625
24,29,"-0.5","block1","Vowel","block1","1",-220.375
24,30,"0.5","block1","Consonant","block1","1",61.625
24,31,"0.5","block1","Consonant","block1","0",-666.375
24,32,"-0.5","block1","Vowel","block1","1",-483.375
24,33,"-0.5","block2","Vowel","block2","1",-596.25
24,34,"0.5","block2","Consonant","block2","1",-449.25
24,35,"-0.5","block2","Vowel","block2","1",-355.25
24,36,"0.5","block2","Consonant","block2","1",-319.25
24,37,"0.5","block2","Consonant","block2","1",1587.75
24,38,"-0.5","block2","Vowel","block2","1",259.75
24,39,"-0.5","block2","Vowel","block2","1",-61.25
24,40,"0.5","block2","Consonant","block2","1",-474.25
24,41,"0.5","block2","Consonant","block2","1",-301.25
24,42,"-0.5","block2","Vowel","block2","1",-187.25
24,43,"0.5","block2","Consonant","block2","1",-591.25
24,44,"-0.5","block2","Vowel","block2","1",-364.25
24,45,"-0.5","block2","Vowel","block2","1",NA
24,46,"0.5","block2","Consonant","block2","1",-84.25
24,47,"-0.5","block2","Vowel","block2","1",51.75
24,48,"0.5","block2","Consonant","block2","1",671.75
24,49,"-0.5","block2","Vowel","block2","1",-689.25
24,50,"0.5","block2","Consonant","block2","1",-334.25
24,51,"-0.5","block2","Vowel","block2","1",-149.25
24,52,"0.5","block2","Consonant","block2","1",235.75
24,53,"-0.5","block2","Vowel","block2","1",-461.25
24,54,"0.5","block2","Consonant","block2","1",240.75
24,55,"0.5","block2","Consonant","block2","1",34.75
24,56,"-0.5","block2","Vowel","block2","1",-349.25
24,57,"0.5","block2","Consonant","block2","1",41.75
24,58,"-0.5","block2","Vowel","block2","1",-287.25
24,59,"-0.5","block2","Vowel","block2","1",-244.25
24,60,"0.5","block2","Consonant","block2","1",397.75
24,61,"0.5","block2","Consonant","block2","1",-145.25
24,62,"-0.5","block2","Vowel","block2","1",186.75
24,63,"-0.5","block2","Vowel","block2","1",-414.25
24,64,"0.5","block2","Consonant","block2","1",640.75
24,65,"-0.5","block3","Vowel","block3","0",-599.25
24,66,"0.5","block3","Consonant","block3","0",20.75
24,67,"0.5","block3","Consonant","block3","1",36.75
24,68,"-0.5","block3","Vowel","block3","1",-536.25
24,69,"0.5","block3","Consonant","block3","0",120.75
24,70,"-0.5","block3","Vowel","block3","1",38.75
24,71,"0.5","block3","Consonant","block3","1",-645.25
24,72,"-0.5","block3","Vowel","block3","1",-335.25
24,73,"0.5","block3","Consonant","block3","0",NA
24,74,"-0.5","block3","Vowel","block3","1",-473.25
24,75,"-0.5","block3","Vowel","block3","1",-613.25
24,76,"0.5","block3","Consonant","block3","1",-460.25
24,77,"0.5","block3","Consonant","block3","1",488.75
24,78,"-0.5","block3","Vowel","block3","1",648.75
24,79,"-0.5","block3","Vowel","block3","0",461.75
24,80,"0.5","block3","Consonant","block3","1",-545.25
24,81,"-0.5","block3","Vowel","block3","1",349.75
24,82,"0.5","block3","Consonant","block3","1",-694.25
24,83,"-0.5","block3","Vowel","block3","1",-698.25
24,84,"0.5","block3","Consonant","block3","1",1155.75
24,85,"-0.5","block3","Vowel","block3","1",73.75
24,86,"0.5","block3","Consonant","block3","1",-513.25
24,87,"-0.5","block3","Vowel","block3","0",-167.25
24,88,"0.5","block3","Consonant","block3","1",284.75
24,89,"0.5","block3","Consonant","block3","1",-201.25
24,90,"-0.5","block3","Vowel","block3","1",234.75
24,91,"-0.5","block3","Vowel","block3","1",22.75
24,92,"0.5","block3","Consonant","block3","1",190.75
24,93,"0.5","block3","Consonant","block3","1",186.75
24,94,"-0.5","block3","Vowel","block3","1",532.75
24,95,"0.5","block3","Consonant","block3","1",649.75
