subject,condition,block,group,item,word,accuracy,raw_rt,removed_rt,rt
17,target2,block4,26,128,hot,1,932,932,-131
17,target1,block4,26,129,forth,1,1054,1054,-9
17,filler,block4,26,130,hall,1,1063,1063,
17,target1,block4,27,131,thumb,1,1264,1264,-2848
17,target2,block4,27,132,lack,1,2562,2562,-1550
17,target1,block4,27,133,sick,1,805,805,-3307
17,target2,block4,27,134,rot,1,3566,3566,-546
17,filler,block4,27,135,resign,1,4112,4112,
17,target2,block4,28,136,stomp,1,1400,1400,-1557
17,target1,block4,28,137,mass,1,1665,1665,-1292
17,target2,block4,28,138,sacks,1,2553,2553,-404
17,target1,block4,28,139,thin,1,2984,2984,27
17,filler,block4,28,140,meet,1,2957,2957,
17,target2,block4,29,141,rack,1,1999,1999,369
17,target1,block4,29,142,forth,0,1379,1379,-251
17,target2,block4,29,143,stamp,1,1539,1539,-91
17,target1,block4,29,144,math,1,867,867,-763
17,filler,block4,29,145,name,1,1630,1630,
17,target2,block4,30,146,box,1,766,766,-757
17,target1,block4,30,147,sick,0,1113,1113,-410
17,target1,block4,30,148,thing,1,900,900,-623
17,target2,block4,30,149,hot,0,4304,4304,2781
17,filler,block4,30,150,dime,1,1523,1523,
17,target1,block4,31,151,face,1,4174,4174,2581
17,target2,block4,31,152,socks,1,1693,1693,100
17,target2,block4,31,153,rat,1,1009,1009,-584
17,target1,block4,31,154,sin,1,1098,1098,-495
17,filler,block4,31,155,fold,1,1593,1593,
17,target1,block4,32,156,mouth,1,1210,1210,79
17,target2,block4,32,157,top,1,745,745,-386
17,target2,block4,32,158,lock,1,1443,1443,312
17,target1,block4,32,159,some,1,1776,1776,645
17,filler,block4,32,160,post,1,1131,1131,
18,target1,block1,1,1,thought,1,1525,1525,294
18,target2,block1,1,2,black,1,1393,1393,162
18,target2,block1,1,3,battle,0,804,804,-427
18,target1,block1,1,4,think,1,705,705,-526
18,filler,block1,1,5,fell,1,1231,1231,
18,target1,block1,2,6,theme,1,795,795,-942
18,target2,block1,2,7,faster,1,1073,1073,-664
18,target1,block1,2,8,worth,1,1644,1644,-93
18,target2,block1,2,9,band,1,1053,1053,-684
18,filler,block1,2,10,leak,1,1737,1737,
18,target2,block1,3,11,cop,1,2454,2454,1270
18,target1,block1,3,12,pass,1,1910,1910,726
18,target2,block1,3,13,pat,1,1658,1658,474
18,target1,block1,3,14,thigh,1,1140,1140,-44
18,filler,block1,3,15,tick,1,1184,1184,
18,target1,block1,4,16,growth,0,1085,1085,227
18,target2,block1,4,17,bod,1,1296,1296,438
18,target2,block1,4,18,mop,1,1042,1042,184
18,target1,block1,4,19,myth,1,1132,1132,274
18,filler,block1,4,20,core,1,858,858,
18,target2,block1,5,21,foster,1,859,859,240
18,target1,block1,5,22,seem,1,894,894,275
18,target1,block1,5,23,path,1,1186,1186,567
18,target2,block1,5,24,block,1,626,626,7
18,filler,block1,5,25,tear,1,619,619,
18,target1,block1,6,26,growth,1,1017,1017,-2
18,target2,block1,6,27,bond,1,883,883,-136
18,target2,block1,6,28,bad,1,1038,1038,19
18,target1,block1,6,29,miss,1,652,652,-367
18,filler,block1,6,30,male,1,1019,1019,
18,target1,block1,7,31,sought,1,1615,1615,725
18,target2,block1,7,32,cap,1,941,941,51
18,target2,block1,7,33,map,1,1280,1280,390
18,target1,block1,7,34,worth,0,834,834,-56
18,filler,block1,7,35,guest,1,890,890,
18,target2,block1,8,36,battle,1,1428,1428,588
18,target1,block1,8,37,sigh,1,739,739,-101
18,target1,block1,8,38,sink,1,541,541,-299
18,target2,block1,8,39,pot,1,759,759,-81
18,filler,block1,8,40,dental,1,840,840,
18,target2,block2,9,41,black,1,1703,1703,839
18,target1,block2,9,42,think,0,2169,2169,1305
18,target2,block2,9,43,foster,1,943,943,79
18,target1,block2,9,44,path,1,594,594,-270
18,filler,block2,9,45,buy,1,864,864,
18,target1,block2,10,46,growth,0,965,965,343
18,target2,block2,10,47,pot,1,579,579,-43
18,target2,block2,10,48,bond,1,990,990,368
18,target1,block2,10,49,worth,1,1204,1204,582
18,filler,block2,10,50,near,1,622,622,
18,target1,block2,11,51,seem,1,1043,1043,-849
18,target2,block2,11,52,bad,1,1419,1419,-473
18,target1,block2,11,53,sigh,1,950,950,-942
18,target2,block2,11,54,cop,1,2101,2101,209
18,filler,block2,11,55,tense,1,1892,1892,
18,target2,block2,12,56,bottle,1,3392,3392,1820
18,target1,block2,12,57,miss,1,1138,1138,-434
18,target2,block2,12,58,mop,1,1013,1013,-559
18,target1,block2,12,59,thought,1,849,849,-723
18,filler,block2,12,60,peach,1,1572,1572,
18,target2,block2,13,61,faster,1,711,711,-2035
18,target1,block2,13,62,worse,1,1809,1809,-937
18,target2,block2,13,63,band,1,958,958,-1788
18,target1,block2,13,64,growth,1,1299,1299,-1447
18,filler,block2,13,65,cheek,1,2746,2746,
18,target2,block2,14,66,pat,1,767,767,-319
18,target1,block2,14,67,think,1,1264,1264,178
18,target1,block2,14,68,sought,1,742,742,-344
18,target2,block2,14,69,cap,1,889,889,-197
18,filler,block2,14,70,fool,1,1086,1086,
18,target1,block2,15,71,path,0,1609,1609,787
18,target2,block2,15,72,map,1,1831,1831,1009
18,target2,block2,15,73,bod,1,1620,1620,798
18,target1,block2,15,74,thigh,1,1624,1624,802
18,filler,block2,15,75,money,1,822,822,
18,target1,block2,16,76,myth,1,778,778,-954
18,target2,block2,16,77,battle,1,1080,1080,-652
18,target2,block2,16,78,block,1,1075,1075,-657
18,target1,block2,16,79,theme,1,909,909,-823
18,filler,block2,16,80,devise,1,1732,1732,
18,target2,block3,17,81,bod,1,846,846,-353
18,target1,block3,17,82,thigh,1,842,842,-357
18,target1,block3,17,83,myth,1,511,511,-688
18,target2,block3,17,84,bond,1,1066,1066,-133
18,filler,block3,17,85,froze,1,1199,1199,
18,target1,block3,18,86,gross,1,2147,2147,1284
18,target2,block3,18,87,cap,1,686,686,-177
18,target1,block3,18,88,sink,1,757,757,-106
18,target2,block3,18,89,black,1,1247,1247,384
18,filler,block3,18,90,hey,1,863,863,
18,target1,block3,19,91,thought,1,771,771,-431
18,target2,block3,19,92,pat,1,1218,1218,16
18,target2,block3,19,93,block,1,667,667,-535
18,target1,block3,19,94,path,1,852,852,-350
18,filler,block3,19,95,deal,1,1202,1202,
18,target1,block3,20,96,theme,1,795,795,96
18,target2,block3,20,97,foster,1,886,886,187
18,target2,block3,20,98,mop,1,796,796,97
18,target1,block3,20,99,worse,1,752,752,53
18,filler,block3,20,100,eyes,1,699,699,
18,target2,block3,21,101,band,1,592,592,-204
18,target1,block3,21,102,miss,1,695,695,-101
18,target2,block3,21,103,bad,1,755,755,-41
18,target1,block3,21,104,growth,1,1141,1141,345
18,filler,block3,21,105,know,1,796,796,
18,target2,block3,22,106,map,1,703,703,-941
18,target1,block3,22,107,sigh,1,852,852,-792
18,target2,block3,22,108,battle,0,1215,1215,-429
18,target1,block3,22,109,thought,0,2722,2722,1078
18,filler,block3,22,110,tide,1,1644,1644,
18,target1,block3,23,111,think,1,560,560,-527
18,target2,block3,23,112,cop,1,863,863,-224
18,target2,block3,23,113,pot,1,534,534,-553
18,target1,block3,23,114,worth,1,606,606,-481
18,filler,block3,23,115,men,1,1087,1087,
18,target1,block3,24,116,seem,1,973,973,-795
18,target2,block3,24,117,faster,1,885,885,-883
18,target1,block3,24,118,path,0,810,810,-958
18,target2,block3,24,119,battle,1,994,994,-774
18,filler,block3,24,120,pention,1,1768,1768,
18,target2,block4,25,121,backs,1,1166,1166,-158
18,target1,block4,25,122,sing,1,1300,1300,-24
18,target2,block4,25,123,tap,1,865,865,-459
18,target1,block4,25,124,faith,1,3817,3817,2493
18,filler,block4,25,125,beat,1,1324,1324,
18,target1,block4,26,126,mouse,1,735,735,-405
18,target2,block4,26,127,rock,1,1677,1677,537
18,target2,block4,26,128,hot,1,1163,1163,23
18,target1,block4,26,129,forth,1,592,592,-548
18,filler,block4,26,130,hall,1,1140,1140,
18,target1,block4,27,131,thumb,1,690,690,-498
18,target2,block4,27,132,lack,1,2956,2956,1768
18,target1,block4,27,133,sick,1,778,778,-410
18,target2,block4,27,134,rot,1,1270,1270,82
18,filler,block4,27,135,resign,1,1188,1188,
18,target2,block4,28,136,stomp,1,1787,1787,135
18,target1,block4,28,137,mass,1,2677,2677,1025
18,target2,block4,28,138,sacks,1,2251,2251,599
18,target1,block4,28,139,thin,1,779,779,-873
18,filler,block4,28,140,meet,1,1652,1652,
18,target2,block4,29,141,rack,1,1981,1981,1188
18,target1,block4,29,142,force,1,1733,1733,940
18,target2,block4,29,143,stomp,0,1652,1652,859
18,target1,block4,29,144,math,1,758,758,-35
18,filler,block4,29,145,name,1,793,793,
18,target2,block4,30,146,box,1,1725,1725,467
18,target1,block4,30,147,thick,1,669,669,-589
18,target1,block4,30,148,thing,1,2079,2079,821
18,target2,block4,30,149,hat,1,904,904,-354
18,filler,block4,30,150,dime,1,1258,1258,
18,target1,block4,31,151,face,1,723,723,-231
18,target2,block4,31,152,socks,1,779,779,-175
18,target2,block4,31,153,rat,1,718,718,-236
18,target1,block4,31,154,sin,1,790,790,-164
18,filler,block4,31,155,fold,1,954,954,
18,target1,block4,32,156,mouth,1,1139,1139,358
18,target2,block4,32,157,top,1,823,823,42
18,target2,block4,32,158,lock,1,1429,1429,648
18,target1,block4,32,159,some,1,1557,1557,776
18,filler,block4,32,160,post,1,781,781,
19,target1,block1,1,1,thought,1,4409,4409,1893
19,target2,block1,1,2,black,1,3847,3847,1331
19,target2,block1,1,3,bottle,1,4320,4320,1804
19,target1,block1,1,4,think,1,3155,3155,639
19,filler,block1,1,5,fell,1,2516,2516,
19,target1,block1,2,6,theme,1,1797,1797,-235
19,target2,block1,2,7,faster,1,1414,1414,-618
19,target1,block1,2,8,worth,1,4839,4839,2807
19,target2,block1,2,9,band,1,4119,4119,2087
19,filler,block1,2,10,leak,1,2032,2032,
19,target2,block1,3,11,cop,1,2309,2309,987
19,target1,block1,3,12,path,0,2805,2805,1483
19,target2,block1,3,13,pat,1,1778,1778,456
19,target1,block1,3,14,sigh,0,1892,1892,570
19,filler,block1,3,15,tick,1,1322,1322,
19,target1,block1,4,16,growth,0,1611,1611,601
19,target2,block1,4,17,bod,1,1552,1552,542
19,target2,block1,4,18,mop,1,999,999,-11
19,target1,block1,4,19,myth,1,1496,1496,486
19,filler,block1,4,20,core,1,1010,1010,
19,target2,block1,5,21,foster,1,1162,1162,161
19,target1,block1,5,22,seem,1,1844,1844,843
19,target1,block1,5,23,path,1,1092,1092,91
19,target2,block1,5,24,block,1,890,890,-111
19,filler,block1,5,25,tear,1,1001,1001,
19,target1,block1,6,26,growth,1,2199,2199,178
19,target2,block1,6,27,bond,1,985,985,-1036
19,target2,block1,6,28,bad,1,960,960,-1061
19,target1,block1,6,29,miss,1,995,995,-1026
19,filler,block1,6,30,male,1,2021,2021,
19,target1,block1,7,31,sought,1,1677,1677,677
19,target2,block1,7,32,cap,1,903,903,-97
19,target2,block1,7,33,map,1,669,669,-331
19,target1,block1,7,34,worse,1,1249,1249,249
19,filler,block1,7,35,guest,1,1000,1000,
19,target2,block1,8,36,battle,1,891,891,-405
19,target1,block1,8,37,sigh,1,1114,1114,-182
19,target1,block1,8,38,sink,1,554,554,-742
19,target2,block1,8,39,pot,1,622,622,-674
19,filler,block1,8,40,dental,1,1296,1296,
19,target2,block2,9,41,black,1,1655,1655,657
19,target1,block2,9,42,sink,1,804,804,-194
19,target2,block2,9,43,foster,1,1498,1498,500
19,target1,block2,9,44,path,1,1200,1200,202
19,filler,block2,9,45,buy,1,998,998,
19,target1,block2,10,46,growth,0,1982,1982,938
19,target2,block2,10,47,pot,1,912,912,-132
19,target2,block2,10,48,bond,1,1046,1046,2
19,target1,block2,10,49,worth,1,1008,1008,-36
19,filler,block2,10,50,near,1,1044,1044,
19,target1,block2,11,51,seem,1,1736,1736,429
19,target2,block2,11,52,bad,1,773,773,-534
19,target1,block2,11,53,sigh,1,3921,NA,
19,target2,block2,11,54,cop,1,1732,1732,425
19,filler,block2,11,55,tense,1,1307,1307,
19,target2,block2,12,56,bottle,1,3448,NA,
19,target1,block2,12,57,miss,1,1472,1472,-11
19,target2,block2,12,58,mop,1,941,941,-542
19,target1,block2,12,59,thought,1,1427,1427,-56
19,filler,block2,12,60,peach,1,1483,1483,
19,target2,block2,13,61,faster,1,844,844,-1380
19,target1,block2,13,62,worth,0,670,670,-1554
19,target2,block2,13,63,band,1,1035,1035,-1189
19,target1,block2,13,64,growth,1,685,685,-1539
19,filler,block2,13,65,cheek,1,2224,2224,
19,target2,block2,14,66,pat,1,1046,1046,-1849
19,target1,block2,14,67,think,1,1178,1178,-1717
19,target1,block2,14,68,sought,1,2073,2073,-822
19,target2,block2,14,69,cap,1,826,826,-2069
19,filler,block2,14,70,fool,1,2895,2895,
19,target1,block2,15,71,pass,1,979,979,-292
19,target2,block2,15,72,map,1,768,768,-503
19,target2,block2,15,73,bod,1,1669,1669,398
19,target1,block2,15,74,thigh,1,1572,1572,301
19,filler,block2,15,75,money,1,1271,1271,
19,target1,block2,16,76,myth,1,1201,1201,-12
19,target2,block2,16,77,battle,1,1183,1183,-30
19,target2,block2,16,78,block,1,760,760,-453
19,target1,block2,16,79,theme,1,851,851,-362
19,filler,block2,16,80,devise,1,1213,1213,
19,target2,block3,17,81,bod,1,1168,1168,-402
19,target1,block3,17,82,thigh,1,2169,2169,599
19,target1,block3,17,83,myth,1,1111,1111,-459
19,target2,block3,17,84,bond,1,698,698,-872
19,filler,block3,17,85,froze,1,1570,1570,
19,target1,block3,18,86,gross,1,1131,1131,-18
19,target2,block3,18,87,cap,1,805,805,-344
19,target1,block3,18,88,sink,1,766,766,-383
19,target2,block3,18,89,black,1,649,649,-500
19,filler,block3,18,90,hey,1,1149,1149,
19,target1,block3,19,91,thought,1,1366,1366,440
19,target2,block3,19,92,pat,1,812,812,-114
19,target2,block3,19,93,block,1,850,850,-76
19,target1,block3,19,94,path,1,833,833,-93
19,filler,block3,19,95,deal,1,926,926,
19,target1,block3,20,96,theme,1,689,689,-71
19,target2,block3,20,97,foster,1,676,676,-84
19,target2,block3,20,98,mop,1,800,800,40
19,target1,block3,20,99,worth,0,822,822,62
19,filler,block3,20,100,eyes,1,760,760,
19,target2,block3,21,101,band,1,674,674,-570
19,target1,block3,21,102,miss,1,1161,1161,-83
19,target2,block3,21,103,bad,1,792,792,-452
19,target1,block3,21,104,growth,1,1263,1263,19
19,filler,block3,21,105,know,1,1244,1244,
19,target2,block3,22,106,map,1,734,734,-273
19,target1,block3,22,107,sigh,1,867,867,-140
19,target2,block3,22,108,bottle,1,1079,1079,72
19,target1,block3,22,109,sought,1,1291,1291,284
19,filler,block3,22,110,tide,1,1007,1007,
19,target1,block3,23,111,sink,0,808,808,-737
19,target2,block3,23,112,cap,0,896,896,-649
19,target2,block3,23,113,pot,1,1056,1056,-489
19,target1,block3,23,114,worth,1,710,710,-835
19,filler,block3,23,115,men,1,1545,1545,
19,target1,block3,24,116,seem,1,1043,1043,-10
19,target2,block3,24,117,faster,1,650,650,-403
19,target1,block3,24,118,pass,1,1485,1485,432
19,target2,block3,24,119,battle,1,638,638,-415
19,filler,block3,24,120,pention,1,1053,1053,
19,target2,block4,25,121,backs,1,1539,1539,1
19,target1,block4,25,122,sing,1,988,988,-550
19,target2,block4,25,123,tap,1,968,968,-570
19,target1,block4,25,124,faith,1,939,939,-599
19,filler,block4,25,125,beat,1,1538,1538,
19,target1,block4,26,126,mouth,0,1798,1798,719
19,target2,block4,26,127,rock,1,2270,2270,1191
19,target2,block4,26,128,hat,0,2625,2625,1546
19,target1,block4,26,129,forth,1,1206,1206,127
19,filler,block4,26,130,hall,1,1079,1079,
19,target1,block4,27,131,thumb,1,2662,2662,1513
19,target2,block4,27,132,lack,1,1386,1386,237
19,target1,block4,27,133,sick,1,1777,1777,628
19,target2,block4,27,134,rot,1,1661,1661,512
19,filler,block4,27,135,resign,1,1149,1149,
19,target2,block4,28,136,stomp,1,1889,1889,303
19,target1,block4,28,137,mass,1,1919,1919,333
19,target2,block4,28,138,sacks,1,2342,2342,756
19,target1,block4,28,139,thin,1,647,647,-939
19,filler,block4,28,140,meet,1,1586,1586,
19,target2,block4,29,141,rack,1,2113,2113,1245
19,target1,block4,29,142,forth,0,613,613,-255
19,target2,block4,29,143,stamp,1,916,916,48
19,target1,block4,29,144,math,1,626,626,-242
19,filler,block4,29,145,name,1,868,868,
19,target2,block4,30,146,box,1,2158,2158,1007
19,target1,block4,30,147,thick,1,1032,1032,-119
19,target1,block4,30,148,thing,1,3303,3303,2152
19,target2,block4,30,149,hat,1,755,755,-396
19,filler,block4,30,150,dime,1,1151,1151,
19,target1,block4,31,151,face,1,963,963,-590
19,target2,block4,31,152,socks,1,1340,1340,-213
19,target2,block4,31,153,rot,0,805,805,-748
19,target1,block4,31,154,sin,1,1367,1367,-186
19,filler,block4,31,155,fold,1,1553,1553,
19,target1,block4,32,156,mouth,1,1262,1262,-180
19,target2,block4,32,157,top,1,610,610,-832
19,target2,block4,32,158,lock,1,1028,1028,-414
19,target1,block4,32,159,some,1,795,795,-647
19,filler,block4,32,160,post,1,1442,1442,
20,target1,block1,1,1,thought,1,1674,1674,-1943
20,target2,block1,1,2,black,1,1258,1258,-2359
20,target2,block1,1,3,bottle,1,4112,4112,495
20,target1,block1,1,4,think,1,1223,1223,-2394
20,filler,block1,1,5,feel,0,3617,3617,
20,target1,block1,2,6,seem,0,1171,1171,-311
20,target2,block1,2,7,faster,1,1240,1240,-242
20,target1,block1,2,8,worth,1,2305,2305,823
20,target2,block1,2,9,band,1,1603,1603,121
20,filler,block1,2,10,leak,1,1482,1482,
20,target2,block1,3,11,cop,1,1140,1140,81
20,target1,block1,3,12,path,0,3274,3274,2215
20,target2,block1,3,13,pat,1,1085,1085,26
20,target1,block1,3,14,sigh,0,2308,2308,1249
20,filler,block1,3,15,tick,1,1059,1059,
20,target1,block1,4,16,growth,0,1184,1184,-840
20,target2,block1,4,17,bod,1,1851,1851,-173
20,target2,block1,4,18,mop,1,2525,2525,501
20,target1,block1,4,19,myth,1,1814,1814,-210
20,filler,block1,4,20,core,1,2024,2024,
20,target2,block1,5,21,faster,0,1327,1327,55
20,target1,block1,5,22,seem,1,1442,1442,170
20,target1,block1,5,23,path,1,1043,1043,-229
20,target2,block1,5,24,black,0,3892,3892,2620
20,filler,block1,5,25,tear,1,1272,1272,
20,target1,block1,6,26,growth,1,1100,1100,-211
20,target2,block1,6,27,bond,1,871,871,-440
20,target2,block1,6,28,bad,1,1441,1441,130
20,target1,block1,6,29,miss,1,889,889,-422
20,filler,block1,6,30,male,1,1311,1311,
20,target1,block1,7,31,sought,1,3373,3373,2072
20,target2,block1,7,32,cap,1,2246,2246,945
20,target2,block1,7,33,map,1,781,781,-520
20,target1,block1,7,34,worse,1,1756,1756,455
20,filler,block1,7,35,guest,1,1301,1301,
20,target2,block1,8,36,battle,1,1161,1161,-91
20,target1,block1,8,37,sigh,1,1528,1528,276
20,target1,block1,8,38,think,0,1230,1230,-22
20,target2,block1,8,39,pot,1,947,947,-305
20,filler,block1,8,40,dental,1,1252,1252,
20,target2,block2,9,41,black,1,760,760,-448
20,target1,block2,9,42,think,0,1873,1873,665
20,target2,block2,9,43,faster,0,1052,1052,-156
20,target1,block2,9,44,path,1,794,794,-414
20,filler,block2,9,45,buy,1,1208,1208,
20,target1,block2,10,46,growth,0,1091,1091,294
20,target2,block2,10,47,pot,1,745,745,-52
20,target2,block2,10,48,bond,1,788,788,-9
20,target1,block2,10,49,worth,1,1155,1155,358
20,filler,block2,10,50,near,1,797,797,
20,target1,block2,11,51,seem,1,903,903,-288
20,target2,block2,11,52,bad,1,662,662,-529
20,target1,block2,11,53,sigh,1,2207,2207,1016
20,target2,block2,11,54,cop,1,2437,2437,1246
20,filler,block2,11,55,tense,1,1191,1191,
20,target2,block2,12,56,battle,0,772,772,-862
20,target1,block2,12,57,myth,0,1859,1859,225
20,target2,block2,12,58,map,0,666,666,-968
20,target1,block2,12,59,thought,1,1319,1319,-315
20,filler,block2,12,60,peach,1,1634,1634,
20,target2,block2,13,61,faster,1,1487,1487,-448
20,target1,block2,13,62,worse,1,1179,1179,-756
20,target2,block2,13,63,band,1,1963,1963,28
20,target1,block2,13,64,growth,1,2986,2986,1051
20,filler,block2,13,65,cheek,1,1935,1935,
20,target2,block2,14,66,pat,1,1301,1301,-207
20,target1,block2,14,67,think,1,1164,1164,-344
20,target1,block2,14,68,sought,1,1792,1792,284
20,target2,block2,14,69,cap,1,1065,1065,-443
20,filler,block2,14,70,fool,1,1508,1508,
20,target1,block2,15,71,pass,1,921,921,-193
20,target2,block2,15,72,map,1,1143,1143,29
20,target2,block2,15,73,bod,1,2692,2692,1578
20,target1,block2,15,74,sigh,0,3182,3182,2068
20,filler,block2,15,75,money,1,1114,1114,
20,target1,block2,16,76,myth,1,666,666,-750
20,target2,block2,16,77,battle,1,1159,1159,-257
20,target2,block2,16,78,black,0,1233,1233,-183
20,target1,block2,16,79,seem,0,1142,1142,-274
20,filler,block2,16,80,devise,1,1416,1416,
20,target2,block3,17,81,bad,0,1074,1074,-224
20,target1,block3,17,82,sigh,0,1065,1065,-233
20,target1,block3,17,83,myth,1,997,997,-301
20,target2,block3,17,84,bond,1,1491,1491,193
20,filler,block3,17,85,froze,1,1298,1298,
20,target1,block3,18,86,growth,0,1039,1039,141
20,target2,block3,18,87,cap,1,1041,1041,143
20,target1,block3,18,88,think,0,1591,1591,693
20,target2,block3,18,89,black,1,1191,1191,293
20,filler,block3,18,90,hey,1,898,898,
20,target1,block3,19,91,thought,1,872,872,-304
20,target2,block3,19,92,pat,1,709,709,-467
20,target2,block3,19,93,block,1,881,881,-295
20,target1,block3,19,94,pass,0,807,807,-369
20,filler,block3,19,95,deal,1,1176,1176,
20,target1,block3,20,96,seem,0,1272,1272,330
20,target2,block3,20,97,foster,1,1427,1427,485
20,target2,block3,20,98,map,0,885,885,-57
20,target1,block3,20,99,worth,0,781,781,-161
20,filler,block3,20,100,eyes,1,942,942,
20,target2,block3,21,101,band,1,1006,1006,428
20,target1,block3,21,102,myth,0,739,739,161
20,target2,block3,21,103,bad,1,654,654,76
20,target1,block3,21,104,growth,1,1092,1092,514
20,filler,block3,21,105,know,1,578,578,
20,target2,block3,22,106,map,1,840,840,-1744
20,target1,block3,22,107,sigh,1,1657,1657,-927
20,target2,block3,22,108,battle,0,812,812,-1772
20,target1,block3,22,109,sought,1,1391,1391,-1193
20,filler,block3,22,110,tide,1,2584,2584,
20,target1,block3,23,111,think,1,1814,1814,797
20,target2,block3,23,112,cop,1,2444,NA,
20,target2,block3,23,113,pot,1,940,940,-77
20,target1,block3,23,114,worth,1,719,719,-298
20,filler,block3,23,115,men,1,1017,1017,
20,target1,block3,24,116,seem,1,1456,1456,-22
20,target2,block3,24,117,faster,1,834,834,-644
20,target1,block3,24,118,path,0,735,735,-743
20,target2,block3,24,119,battle,1,642,642,-836
20,filler,block3,24,120,pention,1,1478,1478,
20,target2,block4,25,121,backs,1,736,736,-819
20,target1,block4,25,122,sing,1,1466,1466,-89
20,target2,block4,25,123,tap,1,669,669,-886
20,target1,block4,25,124,faith,1,853,853,-702
20,filler,block4,25,125,beat,1,1555,1555,
20,target1,block4,26,126,mouse,1,4364,4364,3345
20,target2,block4,26,127,rock,1,1477,1477,458
20,target2,block4,26,128,hot,1,654,654,-365
20,target1,block4,26,129,forth,1,1150,1150,131
20,filler,block4,26,130,hall,1,1019,1019,
20,target1,block4,27,131,thumb,1,1965,1965,488
20,target2,block4,27,132,lack,1,962,962,-515
20,target1,block4,27,133,sick,1,1049,1049,-428
20,target2,block4,27,134,rat,0,1158,1158,-319
20,filler,block4,27,135,resign,1,1477,1477,
20,target2,block4,28,136,stamp,0,2486,2486,1102
20,target1,block4,28,137,math,0,1444,1444,60
20,target2,block4,28,138,sacks,1,1398,1398,14
20,target1,block4,28,139,thin,1,1218,1218,-166
20,filler,block4,28,140,met,0,1384,1384,
20,target2,block4,29,141,rack,1,1238,1238,393
20,target1,block4,29,142,force,1,550,550,-295
20,target2,block4,29,143,stamp,1,740,740,-105
20,target1,block4,29,144,math,1,1121,1121,276
20,filler,block4,29,145,name,1,845,845,
20,target2,block4,30,146,box,1,1468,1468,-5
20,target1,block4,30,147,thick,1,1245,1245,-228
20,target1,block4,30,148,thing,1,2121,2121,648
20,target2,block4,30,149,hat,1,941,941,-532
20,filler,block4,30,150,dime,1,1473,1473,
20,target1,block4,31,151,face,1,1693,1693,602
20,target2,block4,31,152,socks,1,1293,1293,202
20,target2,block4,31,153,rat,1,1657,1657,566
20,target1,block4,31,154,sin,1,1924,1924,833
20,filler,block4,31,155,fold,1,1091,1091,
20,target1,block4,32,156,mouse,0,2695,2695,1701
20,target2,block4,32,157,tap,0,1186,1186,192
20,target2,block4,32,158,lock,1,1894,1894,900
20,target1,block4,32,159,some,1,795,795,-199
20,filler,block4,32,160,post,1,994,994,
21,target1,block1,1,1,thought,1,2062,2062,-1436
21,target2,block1,1,2,black,1,1659,1659,-1839
21,target2,block1,1,3,battle,0,2349,2349,-1149
21,target1,block1,1,4,think,1,1078,1078,-2420
21,filler,block1,1,5,fell,1,3498,3498,
21,target1,block1,2,6,seem,0,2052,2052,126
21,target2,block1,2,7,faster,1,1702,1702,-224
21,target1,block1,2,8,worse,0,NA,NA,
21,target2,block1,2,9,band,1,1694,1694,-232
21,filler,block1,2,10,leak,1,1926,1926,
21,target2,block1,3,11,cap,0,1268,1268,-156
21,target1,block1,3,12,pass,1,1064,1064,-360
21,target2,block1,3,13,pat,1,1849,1849,425
21,target1,block1,3,14,thigh,1,1771,1771,347
21,filler,block1,3,15,tick,1,1424,1424,
21,target1,block1,4,16,gross,1,1442,1442,-109
21,target2,block1,4,17,bad,0,2055,2055,504
21,target2,block1,4,18,map,0,1399,1399,-152
21,target1,block1,4,19,myth,1,2643,2643,1092
21,filler,block1,4,20,core,1,1551,1551,
21,target2,block1,5,21,faster,0,1687,1687,162
21,target1,block1,5,22,seem,1,1624,1624,99
21,target1,block1,5,23,path,1,1087,1087,-438
21,target2,block1,5,24,block,1,1024,1024,-501
21,filler,block1,5,25,tear,1,1525,1525,
21,target1,block1,6,26,growth,1,1047,1047,-779
21,target2,block1,6,27,bond,1,1098,1098,-728
21,target2,block1,6,28,bad,1,1661,1661,-165
21,target1,block1,6,29,miss,1,1410,1410,-416
21,filler,block1,6,30,male,1,1826,1826,
21,target1,block1,7,31,sought,1,4502,4502,3271
21,target2,block1,7,32,cap,1,1175,1175,-56
21,target2,block1,7,33,map,1,1074,1074,-157
21,target1,block1,7,34,worth,0,2812,2812,1581
21,filler,block1,7,35,guest,1,1231,1231,
21,target2,block1,8,36,battle,1,2889,2889,1708
21,target1,block1,8,37,sigh,1,2877,2877,1696
21,target1,block1,8,38,think,0,1056,1056,-125
21,target2,block1,8,39,pot,1,1617,1617,436
21,filler,block1,8,40,dental,1,1181,1181,
21,target2,block2,9,41,black,1,860,860,-575
21,target1,block2,9,42,think,0,1209,1209,-226
21,target2,block2,9,43,faster,0,1309,1309,-126
21,target1,block2,9,44,pass,0,4237,NA,
21,filler,block2,9,45,buy,1,1435,1435,
21,target1,block2,10,46,gross,1,2086,2086,1154
21,target2,block2,10,47,pot,1,993,993,61
21,target2,block2,10,48,bond,1,1079,1079,147
21,target1,block2,10,49,worth,1,1225,1225,293
21,filler,block2,10,50,near,1,932,932,
21,target1,block2,11,51,seem,1,1556,1556,333
21,target2,block2,11,52,bad,1,1077,1077,-146
21,target1,block2,11,53,sigh,1,1156,1156,-67
21,target2,block2,11,54,cap,0,888,888,-335
21,filler,block2,11,55,tense,1,1223,1223,
