subject,condition,block,group,item,word,phoneme,accuracy,raw_rt,means,adjusted_rt,new_rt,new_rt_3_5
26,target1,block4,28,137,mass,s,1,1414,1144.25,269.75,1414,1414
36,target2,block4,26,127,rock,o,1,1279,1010,269,1279,1279
26,target2,block4,29,141,rack,no,1,1413,1144.25,268.75,1413,1413
26,target2,block3,17,81,bod,o,1,1529,1260.625,268.375,1529,1529
25,target1,block1,3,14,sigh,s,0,1566,1298,268,1566,1566
17,target2,block1,2,7,faster,no,1,1350,1082.125,267.875,1350,1350
26,target2,block2,15,73,bod,o,1,1589,1321.375,267.625,1589,1589
17,filler,block3,20,100,eyes,eyes,1,1366,1099,267,1366,1366
2,target2,block1,4,18,map,no,0,1514,1247.375,266.625,1514,1514
2,target2,block1,5,21,foster,o,1,1514,1247.375,266.625,1514,1514
33,target1,block4,32,159,some,s,1,1316,1050.125,265.875,1316,1316
15,filler,block3,20,100,eyes,eyes,1,1384,1118.142857,265.8571429,1384,1384
24,target1,block1,7,34,worse,s,1,1830,1564.375,265.625,1830,1830
7,target2,block3,19,93,block,o,1,1329,1064,265,1329,1329
9,target2,block3,23,112,cop,o,1,1647,1382,265,1647,1647
33,filler,block4,28,140,met,met,0,1315,1050.125,264.875,1315,1315
37,target2,block2,16,78,block,o,1,2020,1755.25,264.75,2020,2020
16,target1,block2,10,46,gross,s,1,1622,1358,264,1622,1622
1,target1,block4,25,124,face,s,0,1308,1044.625,263.375,1308,1308
31,target1,block2,15,71,pass,s,1,1867,1603.875,263.125,1867,1867
17,target1,block1,4,16,gross,s,1,1345,1082.125,262.875,1345,1345
16,filler,block3,17,85,froze,froze,1,1343,1081.625,261.375,1343,1343
1,target2,block4,27,134,rot,o,1,1306,1044.625,261.375,1306,1306
15,target1,block4,28,139,thin,th,1,1528,1266.75,261.25,1528,1528
33,target1,block4,26,126,mouse,s,1,1311,1050.125,260.875,1311,1311
14,target1,block1,2,8,worse,s,0,1634,1373.5,260.5,1634,1634
5,filler,block3,17,85,froze,froze,1,1310,1049.875,260.125,1310,1310
37,target2,block1,8,39,pot,o,1,2015,1755.25,259.75,2015,2015
25,target1,block4,26,129,forth,th,1,1317,1058.875,258.125,1317,1317
19,filler,block4,31,155,fold,fold,1,1553,1295.75,257.25,1553,1553
12,filler,block2,13,65,cheek,cheek,1,1975,1718.125,256.875,1975,1975
29,target1,block4,29,142,force,s,1,1596,1339.75,256.25,1596,1596
6,target1,block3,18,86,gross,s,1,1040,785.375,254.625,1040,1040
6,target1,block3,18,88,think,th,0,1040,785.375,254.625,1040,1040
11,target1,block3,22,109,sought,s,1,1408,1153.571429,254.4285714,1408,1408
27,target1,block1,2,6,theme,th,1,1570,1315.625,254.375,1570,1570
15,target1,block1,8,38,sink,s,1,1511,1257,254,1511,1511
7,target2,block3,18,89,black,no,1,1318,1064,254,1318,1318
31,target2,block4,31,153,rat,no,1,1881,1627.166667,253.8333333,1881,1881
36,target1,block3,22,107,sigh,s,1,1862,1608.25,253.75,1862,1862
26,target1,block1,5,23,path,th,1,1575,1321.375,253.625,1575,1575
2,target1,block2,16,76,myth,th,1,1501,1247.375,253.625,1501,1501
19,target2,block1,3,13,pat,no,1,1778,1524.75,253.25,1778,1778
14,target2,block3,22,108,bottle,o,1,1763,1509.75,253.25,1763,1763
34,target2,block1,5,21,foster,o,1,2273,2019.857143,253.1428571,2273,2273
16,filler,block4,26,130,hall,hall,1,1463,1210.5,252.5,1463,1463
1,target2,block1,4,17,bad,no,0,1462,1209.875,252.125,1462,1462
17,target2,block3,22,108,battle,no,0,1351,1099,252,1351,1351
13,target1,block4,31,151,face,s,1,1615,1363,252,1615,1615
28,target2,block1,5,21,foster,o,1,2066,1814.25,251.75,2066,2066
18,target1,block2,13,64,growth,th,1,1299,1047.25,251.75,1299,1299
26,target2,block4,32,157,top,o,1,1395,1144.25,250.75,1395,1395
31,filler,block1,2,10,leak,leak,1,1854,1603.875,250.125,1854,1854
15,filler,block1,4,20,core,core,1,1507,1257,250,1507,1507
18,target2,block1,4,17,bod,o,1,1296,1047.25,248.75,1296,1296
20,filler,block2,12,60,peach,peach,1,1634,1385.857143,248.1428571,1634,1634
24,target2,block4,27,132,lack,no,1,1758,1509.875,248.125,1758,1758
12,target2,block4,29,141,rack,no,1,1679,1431,248,1679,1679
21,target1,block1,3,14,thigh,th,1,1771,1523.428571,247.5714286,1771,1771
30,target1,block3,24,116,seem,s,1,1813,1565.428571,247.5714286,1813,1813
10,target2,block3,24,119,battle,no,1,1497,1249.625,247.375,1497,1497
20,target2,block4,26,127,rock,o,1,1477,1229.75,247.25,1477,1477
20,filler,block4,27,135,resign,resign,1,1477,1229.75,247.25,1477,1477
10,target1,block2,10,46,growth,th,0,1642,1394.875,247.125,1642,1642
6,filler,block4,26,130,hall,hall,1,1019,772.125,246.875,1019,1019
37,target1,block4,27,131,some,s,0,1658,1411.333333,246.6666667,1658,1658
2,target2,block2,16,78,block,o,1,1494,1247.375,246.625,1494,1494
14,target1,block1,8,37,sigh,s,1,1619,1373.5,245.5,1619,1619
22,target2,block4,28,136,stomp,o,1,1223,977.5,245.5,1223,1223
35,target2,block3,18,87,cap,no,1,1183,938.1428571,244.8571429,1183,1183
6,target1,block3,23,114,worth,th,1,1030,785.375,244.625,1030,1030
20,target2,block3,17,84,bond,o,1,1491,1246.375,244.625,1491,1491
33,filler,block3,24,120,pention,pention,1,1106,861.875,244.125,1106,1106
27,target2,block1,2,7,faster,no,1,1559,1315.625,243.375,1559,1559
19,target2,block4,25,121,backs,no,1,1539,1295.75,243.25,1539,1539
20,filler,block4,30,150,dime,dime,1,1473,1229.75,243.25,1473,1473
31,target1,block1,7,31,thought,th,0,1847,1603.875,243.125,1847,1847
17,target2,block2,15,72,map,no,1,1325,1082.125,242.875,1325,1325
19,filler,block4,25,125,beat,beat,1,1538,1295.75,242.25,1538,1538
15,target2,block4,29,143,stamp,no,1,1508,1266.75,241.25,1508,1508
3,filler,block3,21,105,know,know,1,1290,1049,241,1290,1290
2,target2,block4,31,152,socks,o,1,1332,1091.25,240.75,1332,1332
21,target2,block4,27,132,lack,no,1,1757,1516.25,240.75,1757,1757
4,filler,block4,25,125,beat,beat,1,1327,1087.25,239.75,1327,1327
27,filler,block3,23,115,men,men,1,1938,1698.875,239.125,1938,1938
13,target2,block4,31,152,socks,o,1,1602,1363,239,1602,1602
20,target2,block4,30,146,box,o,1,1468,1229.75,238.25,1468,1468
34,target2,block1,7,32,cap,no,1,2258,2019.857143,238.1428571,2258,2258
31,target1,block4,25,122,sing,s,1,1865,1627.166667,237.8333333,1865,1865
14,target2,block1,6,27,bond,o,1,1611,1373.5,237.5,1611,1611
17,target1,block3,20,99,worse,s,1,1336,1099,237,1336,1336
13,filler,block4,28,140,meet,meet,1,1600,1363,237,1600,1600
23,target2,block4,31,153,rat,no,1,1319,1082,237,1319,1319
6,target2,block4,28,138,sacks,no,1,1009,772.125,236.875,1009,1009
30,target2,block2,14,66,pat,no,1,1616,1379.714286,236.2857143,1616,1616
20,target1,block4,25,122,sing,s,1,1466,1229.75,236.25,1466,1466
32,target2,block4,28,136,stamp,no,0,1242,1005.875,236.125,1242,1242
36,target1,block4,32,159,some,s,1,1246,1010,236,1246,1246
35,filler,block3,23,115,men,men,1,1174,938.1428571,235.8571429,1174,1174
22,filler,block2,13,65,cheek,cheek,1,1413,1177.875,235.125,1413,1413
5,target2,block3,23,113,pot,o,1,1285,1049.875,235.125,1285,1285
24,target2,block3,23,112,cop,o,1,1666,1431.25,234.75,1666,1666
9,target2,block4,30,146,box,o,1,1573,1338.375,234.625,1573,1573
23,filler,block4,32,160,post,post,1,1316,1082,234,1316,1316
18,target2,block1,7,33,map,no,1,1280,1047.25,232.75,1280,1280
7,target1,block4,31,151,face,s,1,1520,1287.25,232.75,1520,1520
27,filler,block1,4,20,core,core,1,1548,1315.625,232.375,1548,1548
23,target1,block2,16,76,myth,th,1,1597,1364.625,232.375,1597,1597
4,target2,block1,4,17,bod,o,1,1422,1189.875,232.125,1422,1422
6,target1,block4,32,156,mouth,th,1,1004,772.125,231.875,1004,1004
37,target1,block1,1,4,think,th,1,1987,1755.25,231.75,1987,1987
8,filler,block3,22,110,tide,tide,1,1284,1052.25,231.75,1284,1284
20,filler,block3,24,120,pention,pention,1,1478,1246.375,231.625,1478,1478
10,filler,block1,4,20,core,core,1,1626,1394.875,231.125,1626,1626
23,target2,block4,27,132,lack,no,1,1313,1082,231,1313,1313
8,target2,block2,15,73,bad,no,0,1380,1149.25,230.75,1380,1380
9,filler,block1,1,5,fell,fell,1,1602,1371.375,230.625,1602,1602
30,filler,block3,20,100,eyes,eyes,1,1796,1565.428571,230.5714286,1796,1796
17,target1,block4,25,124,faith,th,1,1864,1635.857143,228.1428571,1864,1864
31,target1,block1,3,14,sigh,s,0,1832,1603.875,228.125,1832,1832
24,filler,block4,26,130,hall,hall,1,1738,1509.875,228.125,1738,1738
16,target2,block2,13,63,band,no,1,1585,1358,227,1585,1585
17,target1,block3,22,107,sigh,s,1,1325,1099,226,1325,1325
34,filler,block1,4,20,core,core,1,2245,2019.857143,225.1428571,2245,2245
32,target1,block1,7,31,sought,s,1,1720,1495.25,224.75,1720,1720
6,filler,block3,23,115,men,men,1,1010,785.375,224.625,1010,1010
27,filler,block2,14,70,fool,fool,1,1540,1315.625,224.375,1540,1540
7,filler,block1,4,20,core,core,1,1528,1303.666667,224.3333333,1528,1528
7,target1,block3,23,114,worse,s,0,1288,1064,224,1288,1288
4,target1,block3,22,109,sought,s,1,1232,1008.5,223.5,1232,1232
11,target2,block4,25,121,backs,no,1,1631,1407.5,223.5,1631,1631
3,target1,block3,23,111,think,th,1,1272,1049,223,1272,1272
23,target2,block4,30,146,box,o,1,1305,1082,223,1305,1305
16,target1,block3,19,91,thought,th,1,1304,1081.625,222.375,1304,1304
12,target1,block1,3,14,thigh,th,1,1940,1718.125,221.875,1940,1940
17,target1,block3,18,88,think,th,0,1320,1099,221,1320,1320
36,target1,block2,12,59,thought,th,1,1912,1691.25,220.75,1912,1912
24,target1,block1,3,12,pass,s,1,1785,1564.375,220.625,1785,1785
34,filler,block1,8,40,dental,dental,1,2240,2019.857143,220.1428571,2240,2240
13,target1,block4,30,148,sing,s,0,1583,1363,220,1583,1583
8,target1,block3,18,88,sink,s,1,1272,1052.25,219.75,1272,1272
7,target2,block4,30,149,hat,no,1,1507,1287.25,219.75,1507,1507
22,target1,block2,15,71,pass,s,1,1397,1177.875,219.125,1397,1397
21,filler,block4,31,155,fold,fold,1,1735,1516.25,218.75,1735,1735
15,target1,block2,11,51,seem,s,1,1475,1257,218,1475,1475
14,filler,block3,24,120,pention,pention,1,1727,1509.75,217.25,1727,1727
20,target2,block1,2,9,band,no,1,1603,1385.857143,217.1428571,1603,1603
1,target1,block1,4,16,growth,th,0,1427,1209.875,217.125,1427,1427
36,target1,block4,25,122,sing,s,1,1227,1010,217,1227,1227
32,target1,block1,1,4,think,th,1,1712,1495.25,216.75,1712,1712
18,target1,block2,14,67,think,th,1,1264,1047.25,216.75,1264,1264
7,target1,block2,16,79,theme,th,1,1520,1303.666667,216.3333333,1520,1520
1,target1,block2,13,62,worse,s,1,1426,1209.875,216.125,1426,1426
36,target1,block4,25,124,face,s,0,1226,1010,216,1226,1226
28,target2,block2,11,52,bad,no,1,2030,1814.25,215.75,2030,2030
2,target2,block4,27,132,lack,no,1,1306,1091.25,214.75,1306,1306
20,target1,block4,28,137,math,th,0,1444,1229.75,214.25,1444,1444
28,target2,block1,8,39,pot,o,1,2028,1814.25,213.75,2028,2028
11,target1,block4,26,129,forth,th,1,1621,1407.5,213.5,1621,1621
1,target1,block4,29,142,forth,th,0,1258,1044.625,213.375,1258,1258
8,filler,block4,28,140,meet,meet,1,1151,937.875,213.125,1151,1151
3,filler,block3,23,115,men,men,1,1261,1049,212,1261,1261
9,filler,block3,22,110,tide,tide,1,1594,1382,212,1594,1594
29,filler,block2,9,45,buy,buy,1,1703,1491.5,211.5,1703,1703
1,filler,block4,32,160,post,post,1,1256,1044.625,211.375,1256,1256
19,target1,block2,11,51,seem,s,1,1736,1524.75,211.25,1736,1736
36,filler,block4,26,130,hall,hall,1,1221,1010,211,1221,1221
22,filler,block3,24,120,pention,pention,1,1081,870.25,210.75,1081,1081
28,filler,block3,20,100,eyes,eyes,1,1883,1672.285714,210.7142857,1883,1883
27,target1,block4,30,148,thing,th,1,1803,1592.428571,210.5714286,1803,1803
8,target1,block1,4,19,myth,th,1,1359,1149.25,209.75,1359,1359
7,target2,block4,25,121,backs,no,1,1497,1287.25,209.75,1497,1497
7,target1,block4,28,137,mass,s,1,1497,1287.25,209.75,1497,1497
20,target1,block3,24,116,seem,s,1,1456,1246.375,209.625,1456,1456
3,target2,block4,32,158,lock,o,1,1108,898.5,209.5,1108,1108
19,target1,block3,19,91,thought,th,1,1366,1156.75,209.25,1366,1366
1,target2,block1,1,2,black,no,1,1419,1209.875,209.125,1419,1419
17,target2,block2,15,73,bad,no,0,1291,1082.125,208.875,1291,1291
35,target1,block3,24,116,seem,s,1,1146,938.1428571,207.8571429,1146,1146
4,target1,block4,30,147,sick,s,0,1295,1087.25,207.75,1295,1295
29,filler,block2,13,65,cheek,cheek,1,1699,1491.5,207.5,1699,1699
19,target2,block2,11,54,cop,o,1,1732,1524.75,207.25,1732,1732
31,target2,block3,21,101,band,no,1,1650,1444.142857,205.8571429,1650,1650
32,target1,block1,5,23,path,th,1,1701,1495.25,205.75,1701,1701
29,target2,block1,6,28,bad,no,1,1697,1491.5,205.5,1697,1697
30,target1,block2,14,67,think,th,1,1585,1379.714286,205.2857143,1585,1585
31,target1,block1,3,12,pass,s,1,1809,1603.875,205.125,1809,1809
28,filler,block1,4,20,core,core,1,2019,1814.25,204.75,2019,2019
7,filler,block2,9,45,buy,buy,1,1508,1303.666667,204.3333333,1508,1508
33,target2,block3,23,112,cop,o,1,1066,861.875,204.125,1066,1066
33,filler,block3,23,115,men,men,1,1066,861.875,204.125,1066,1066
13,filler,block4,25,125,beat,beat,1,1567,1363,204,1567,1567
2,target1,block3,20,99,worth,th,0,1397,1193.125,203.875,1397,1397
26,filler,block1,4,20,core,core,1,1525,1321.375,203.625,1525,1525
1,target1,block4,26,126,mouse,s,1,1248,1044.625,203.375,1248,1248
7,filler,block2,11,55,tense,tense,1,1507,1303.666667,203.3333333,1507,1507
30,target2,block1,2,7,faster,no,1,1583,1379.714286,203.2857143,1583,1583
22,target2,block2,9,41,black,no,1,1381,1177.875,203.125,1381,1381
33,target2,block1,2,7,faster,no,1,1506,1303,203,1506,1506
8,filler,block3,20,100,eyes,eyes,1,1255,1052.25,202.75,1255,1255
14,target2,block2,12,56,bottle,o,1,1576,1373.5,202.5,1576,1576
22,filler,block2,9,45,buy,buy,1,1380,1177.875,202.125,1380,1380
13,filler,block2,9,45,buy,buy,1,1616,1414,202,1616,1616
2,target2,block2,10,47,pot,o,1,1449,1247.375,201.625,1449,1449
29,filler,block1,2,10,leak,leak,1,1693,1491.5,201.5,1693,1693
15,target2,block4,25,121,backs,no,1,1468,1266.75,201.25,1468,1468
5,filler,block4,31,155,fold,fold,1,1347,1145.857143,201.1428571,1347,1347
25,target2,block1,2,7,faster,no,1,1499,1298,201,1499,1499
33,filler,block4,32,160,post,post,1,1251,1050.125,200.875,1251,1251
31,target2,block2,13,63,band,no,1,1804,1603.875,200.125,1804,1804
27,filler,block3,18,90,hey,hey,1,1899,1698.875,200.125,1899,1899
15,target1,block3,22,109,thought,th,0,1318,1118.142857,199.8571429,1318,1318
17,target1,block2,10,46,gross,s,1,1281,1082.125,198.875,1281,1281
12,target1,block3,19,94,path,th,1,1587,1388.25,198.75,1587,1587
24,filler,block3,20,100,eyes,eyes,1,1630,1431.25,198.75,1630,1630
1,filler,block1,1,5,fell,fell,1,1408,1209.875,198.125,1408,1408
35,target1,block4,25,122,sing,s,1,1237,1039.142857,197.8571429,1237,1237
37,filler,block2,13,65,cheek,cheek,1,1953,1755.25,197.75,1953,1953
9,target1,block1,2,6,theme,th,1,1569,1371.375,197.625,1569,1569
10,filler,block4,26,130,hall,hall,1,1608,1410.571429,197.4285714,1608,1608
7,target2,block2,15,73,bod,o,1,1501,1303.666667,197.3333333,1501,1501
22,target1,block2,10,46,growth,th,0,1375,1177.875,197.125,1375,1375
25,target1,block4,31,151,face,s,1,1256,1058.875,197.125,1256,1256
2,filler,block4,25,125,beat,beat,1,1288,1091.25,196.75,1288,1288
15,target2,block1,4,17,bad,no,0,1453,1257,196,1453,1453
17,target2,block1,1,2,black,no,1,1278,1082.125,195.875,1278,1278
22,target2,block3,24,117,faster,no,1,1065,870.25,194.75,1065,1065
15,target2,block3,22,108,bottle,o,1,1312,1118.142857,193.8571429,1312,1312
37,filler,block4,25,125,beat,beat,1,1605,1411.333333,193.6666667,1605,1605
9,target2,block1,7,32,cap,no,1,1565,1371.375,193.625,1565,1565
33,target2,block3,20,97,foster,o,1,1055,861.875,193.125,1055,1055
9,target2,block1,4,17,bod,o,1,1564,1371.375,192.625,1564,1564
7,target1,block2,10,46,growth,th,0,1496,1303.666667,192.3333333,1496,1496
15,target1,block2,15,71,pass,s,1,1449,1257,192,1449,1449
37,target2,block4,29,141,rack,no,1,1603,1411.333333,191.6666667,1603,1603
10,target2,block1,5,21,foster,o,1,1586,1394.875,191.125,1586,1586
13,target1,block4,26,129,forth,th,1,1554,1363,191,1554,1554
24,target1,block3,23,114,worth,th,1,1622,1431.25,190.75,1622,1622
2,target2,block4,26,128,hot,o,1,1282,1091.25,190.75,1282,1282
26,filler,block4,26,130,hall,hall,1,1335,1144.25,190.75,1335,1335
4,filler,block3,24,120,pention,pention,1,1199,1008.5,190.5,1199,1199
23,target1,block1,5,23,path,th,1,1555,1364.625,190.375,1555,1555
2,target2,block3,24,117,faster,no,1,1383,1193.125,189.875,1383,1383
32,target2,block1,1,2,black,no,1,1685,1495.25,189.75,1685,1685
9,target1,block2,11,51,seem,s,1,1561,1371.375,189.625,1561,1561
22,target1,block1,5,22,theme,th,0,1367,1177.875,189.125,1367,1367
4,target1,block3,23,114,worse,s,0,1197,1008.5,188.5,1197,1197
1,filler,block1,6,30,male,male,1,1398,1209.875,188.125,1398,1398
13,target1,block1,5,23,path,th,1,1602,1414,188,1602,1602
2,target1,block3,24,118,pass,s,1,1381,1193.125,187.875,1381,1381
6,target2,block4,27,132,lack,no,1,960,772.125,187.875,960,960
18,filler,block4,25,125,beat,beat,1,1324,1136.25,187.75,1324,1324
29,target2,block4,32,157,top,o,1,1527,1339.75,187.25,1527,1527
24,target1,block3,24,116,seem,s,1,1618,1431.25,186.75,1618,1618
28,target2,block4,32,157,top,o,1,1885,1698.428571,186.5714286,1885,1885
16,target1,block4,25,122,sing,s,1,1397,1210.5,186.5,1397,1397
17,target2,block1,4,18,map,no,0,1267,1082.125,184.875,1267,1267
35,target1,block4,28,137,mass,s,1,1224,1039.142857,184.8571429,1224,1224
36,target2,block1,1,2,black,no,1,1876,1691.25,184.75,1876,1876
36,target1,block1,2,6,theme,th,1,1876,1691.25,184.75,1876,1876
27,target1,block4,26,129,forth,th,1,1777,1592.428571,184.5714286,1777,1777
17,target1,block2,11,51,seem,s,1,1266,1082.125,183.875,1266,1266
18,filler,block1,1,5,fell,fell,1,1231,1047.25,183.75,1231,1231
7,target2,block4,29,141,rack,no,1,1471,1287.25,183.75,1471,1471
7,target1,block4,31,154,thin,th,0,1471,1287.25,183.75,1471,1471
2,filler,block2,9,45,buy,buy,1,1431,1247.375,183.625,1431,1431
28,target1,block4,25,122,sing,s,1,1882,1698.428571,183.5714286,1882,1882
4,filler,block4,26,130,hall,hall,1,1270,1087.25,182.75,1270,1270
21,target2,block4,28,136,stomp,o,1,1699,1516.25,182.75,1699,1699
37,target2,block4,32,158,lack,no,0,1594,1411.333333,182.6666667,1594,1594
6,target1,block2,13,62,worth,th,0,1461,1278.75,182.25,1461,1461
17,target1,block1,8,38,think,th,0,1263,1082.125,180.875,1263,1263
9,target1,block1,1,4,think,th,1,1552,1371.375,180.625,1552,1552
9,target2,block1,2,7,faster,no,1,1552,1371.375,180.625,1552,1552
9,target2,block1,2,9,band,no,1,1552,1371.375,180.625,1552,1552
20,target2,block3,20,97,foster,o,1,1427,1246.375,180.625,1427,1427
7,target1,block2,14,68,thought,th,0,1484,1303.666667,180.3333333,1484,1484
15,target2,block1,5,21,foster,o,1,1437,1257,180,1437,1437
30,target1,block4,30,148,sing,s,0,1597,1417.125,179.875,1597,1597
15,target2,block3,20,98,mop,o,1,1298,1118.142857,179.8571429,1298,1298
21,target1,block4,32,159,some,s,1,1696,1516.25,179.75,1696,1696
4,target1,block4,29,142,forth,th,0,1266,1087.25,178.75,1266,1266
21,target2,block1,2,7,faster,no,1,1702,1523.428571,178.5714286,1702,1702
17,target2,block3,18,89,black,no,1,1277,1099,178,1277,1277
17,filler,block2,16,80,devise,devise,1,1260,1082.125,177.875,1260,1260
29,target2,block3,23,112,cop,o,1,1485,1307.142857,177.8571429,1485,1485
4,target2,block1,2,9,band,no,1,1367,1189.875,177.125,1367,1367
13,target2,block1,2,7,faster,no,1,1591,1414,177,1591,1591
34,target2,block4,27,132,lack,no,1,1728,1552.857143,175.1428571,1728,1728
10,filler,block1,6,30,male,male,1,1570,1394.875,175.125,1570,1570
31,filler,block2,12,60,peach,peach,1,1779,1603.875,175.125,1779,1779
10,target2,block3,22,108,bottle,o,1,1424,1249.625,174.375,1424,1424
29,filler,block4,32,160,post,post,1,1514,1339.75,174.25,1514,1514
29,target2,block2,14,69,cap,no,1,1665,1491.5,173.5,1665,1665
32,target2,block4,27,134,rot,o,1,1179,1005.875,173.125,1179,1179
8,target2,block2,10,48,bond,o,1,1322,1149.25,172.75,1322,1322
23,target1,block2,16,79,theme,th,1,1537,1364.625,172.375,1537,1537
12,target1,block4,25,122,sing,s,1,1603,1431,172,1603,1603
23,target2,block4,25,123,tap,no,1,1254,1082,172,1254,1254
4,target2,block4,28,138,sacks,no,1,1259,1087.25,171.75,1259,1259
27,target1,block3,17,83,myth,th,1,1870,1698.875,171.125,1870,1870
33,target1,block4,28,137,mass,s,1,1221,1050.125,170.875,1221,1221
21,target2,block1,2,9,band,no,1,1694,1523.428571,170.5714286,1694,1694
29,target2,block4,31,152,socks,o,1,1510,1339.75,170.25,1510,1510
