"subject","item","sound","block","type","block_G","response","adjusted_response_time"
16,27,"-0.5","0.5","Vowel","block1","1",304
16,28,"0.5","0.5","Consonant","block1","1",-283
16,29,"-0.5","0.5","Vowel","block1","0",1404
16,30,"0.5","0.5","Consonant","block1","1",-679
16,31,"0.5","0.5","Consonant","block1","1",-915
16,32,"-0.5","0.5","Vowel","block1","1",-831
16,33,"-0.5","-0.5","Vowel","block4","0",-305.5
16,34,"0.5","-0.5","Consonant","block4","1",186.5
16,35,"-0.5","-0.5","Vowel","block4","1",1615.5
16,36,"0.5","-0.5","Consonant","block4","1",550.5
16,37,"0.5","-0.5","Consonant","block4","0",-378.5
16,38,"-0.5","-0.5","Vowel","block4","1",1232.5
16,39,"-0.5","-0.5","Vowel","block4","1",1355.5
16,40,"0.5","-0.5","Consonant","block4","1",-273.5
16,41,"0.5","-0.5","Consonant","block4","1",310.5
16,42,"-0.5","-0.5","Vowel","block4","1",1386.5
16,43,"0.5","-0.5","Consonant","block4","1",324.5
16,44,"-0.5","-0.5","Vowel","block4","0",4244.5
16,45,"-0.5","-0.5","Vowel","block4","1",2288.5
16,46,"0.5","-0.5","Consonant","block4","1",26.5
16,47,"-0.5","-0.5","Vowel","block4","1",1003.5
16,48,"0.5","-0.5","Consonant","block4","1",-319.5
16,49,"-0.5","-0.5","Vowel","block4","0",1185.5
16,50,"0.5","-0.5","Consonant","block4","1",1066.5
16,51,"-0.5","-0.5","Vowel","block4","1",121.5
16,52,"0.5","-0.5","Consonant","block4","1",-741.5
16,53,"-0.5","-0.5","Vowel","block4","1",-104.5
16,54,"0.5","-0.5","Consonant","block4","0",31.5
16,55,"0.5","-0.5","Consonant","block4","1",-596.5
16,56,"-0.5","-0.5","Vowel","block4","0",-571.5
16,57,"0.5","-0.5","Consonant","block4","1",-638.5
16,58,"-0.5","-0.5","Vowel","block4","1",397.5
16,59,"-0.5","-0.5","Vowel","block4","1",NA
16,60,"0.5","-0.5","Consonant","block4","1",-516.5
16,61,"0.5","-0.5","Consonant","block4","1",-342.5
16,62,"-0.5","-0.5","Vowel","block4","1",-355.5
16,63,"-0.5","-0.5","Vowel","block4","1",-219.5
16,64,"0.5","-0.5","Consonant","block4","1",-508.5
17,1,"0.5","0.5","Consonant","block1","1",769.875
17,2,"-0.5","0.5","Vowel","block1","1",195.875
17,3,"-0.5","0.5","Vowel","block1","0",NA
17,4,"0.5","0.5","Consonant","block1","1",693.875
17,5,"0.5","0.5","Consonant","block1","1",709.875
17,6,"-0.5","0.5","Vowel","block1","1",267.875
17,7,"0.5","0.5","Consonant","block1","1",1983.875
17,8,"-0.5","0.5","Vowel","block1","0",611.875
17,9,"-0.5","0.5","Vowel","block1","0",879.875
17,10,"0.5","0.5","Consonant","block1","0",NA
17,11,"-0.5","0.5","Vowel","block1","1",368.875
17,12,"0.5","0.5","Consonant","block1","0",1319.875
17,13,"0.5","0.5","Consonant","block1","1",262.875
17,14,"-0.5","0.5","Vowel","block1","1",1776.875
17,15,"-0.5","0.5","Vowel","block1","0",184.875
17,16,"0.5","0.5","Consonant","block1","1",-120.125
17,17,"-0.5","0.5","Vowel","block1","1",62.875
17,18,"0.5","0.5","Consonant","block1","1",-299.125
17,19,"0.5","0.5","Consonant","block1","1",635.875
17,20,"-0.5","0.5","Vowel","block1","1",513.875
17,21,"0.5","0.5","Consonant","block1","1",-351.125
17,22,"-0.5","0.5","Vowel","block1","1",-72.125
17,23,"-0.5","0.5","Vowel","block1","1",64.875
17,24,"0.5","0.5","Consonant","block1","1",288.875
17,25,"0.5","0.5","Consonant","block1","0",93.875
17,26,"-0.5","0.5","Vowel","block1","1",-153.125
17,27,"-0.5","0.5","Vowel","block1","1",-258.125
17,28,"0.5","0.5","Consonant","block1","1",0.875
17,29,"-0.5","0.5","Vowel","block1","1",418.875
17,30,"0.5","0.5","Consonant","block1","1",553.875
17,31,"0.5","0.5","Consonant","block1","0",180.875
17,32,"-0.5","0.5","Vowel","block1","1",36.875
17,33,"-0.5","-0.5","Vowel","block4","1",398.625
17,34,"0.5","-0.5","Consonant","block4","1",-952.375
17,35,"-0.5","-0.5","Vowel","block4","1",-905.375
17,36,"0.5","-0.5","Consonant","block4","1",-81.375
17,37,"0.5","-0.5","Consonant","block4","1",1018.625
17,38,"-0.5","-0.5","Vowel","block4","1",-549.375
17,39,"-0.5","-0.5","Vowel","block4","1",-1013.375
17,40,"0.5","-0.5","Consonant","block4","1",-891.375
17,41,"0.5","-0.5","Consonant","block4","1",-681.375
17,42,"-0.5","-0.5","Vowel","block4","1",616.625
17,43,"0.5","-0.5","Consonant","block4","1",-1140.375
17,44,"-0.5","-0.5","Vowel","block4","1",1620.625
17,45,"-0.5","-0.5","Vowel","block4","1",-545.375
17,46,"0.5","-0.5","Consonant","block4","1",-280.375
17,47,"-0.5","-0.5","Vowel","block4","1",607.625
17,48,"0.5","-0.5","Consonant","block4","1",1038.625
17,49,"-0.5","-0.5","Vowel","block4","1",53.625
17,50,"0.5","-0.5","Consonant","block4","0",-566.375
17,51,"-0.5","-0.5","Vowel","block4","1",-406.375
17,52,"0.5","-0.5","Consonant","block4","1",-1078.375
17,53,"-0.5","-0.5","Vowel","block4","1",-1179.375
17,54,"0.5","-0.5","Consonant","block4","0",-832.375
17,55,"0.5","-0.5","Consonant","block4","1",-1045.375
17,56,"-0.5","-0.5","Vowel","block4","0",2358.625
17,57,"0.5","-0.5","Consonant","block4","1",2228.625
17,58,"-0.5","-0.5","Vowel","block4","1",-252.375
17,59,"-0.5","-0.5","Vowel","block4","1",-936.375
17,60,"0.5","-0.5","Consonant","block4","1",-847.375
17,61,"0.5","-0.5","Consonant","block4","1",-735.375
17,62,"-0.5","-0.5","Vowel","block4","1",-1200.375
17,63,"-0.5","-0.5","Vowel","block4","1",-502.375
17,64,"0.5","-0.5","Consonant","block4","1",-169.375
18,1,"0.5","0.5","Consonant","block1","1",477.75
18,2,"-0.5","0.5","Vowel","block1","1",345.75
18,3,"-0.5","0.5","Vowel","block1","0",-243.25
18,4,"0.5","0.5","Consonant","block1","1",-342.25
18,5,"0.5","0.5","Consonant","block1","1",-252.25
18,6,"-0.5","0.5","Vowel","block1","1",25.75
18,7,"0.5","0.5","Consonant","block1","1",596.75
18,8,"-0.5","0.5","Vowel","block1","1",5.75
18,9,"-0.5","0.5","Vowel","block1","1",1406.75
18,10,"0.5","0.5","Consonant","block1","1",862.75
18,11,"-0.5","0.5","Vowel","block1","1",610.75
18,12,"0.5","0.5","Consonant","block1","1",92.75
18,13,"0.5","0.5","Consonant","block1","0",37.75
18,14,"-0.5","0.5","Vowel","block1","1",248.75
18,15,"-0.5","0.5","Vowel","block1","1",-5.25
18,16,"0.5","0.5","Consonant","block1","1",84.75
18,17,"-0.5","0.5","Vowel","block1","1",-188.25
18,18,"0.5","0.5","Consonant","block1","1",-153.25
18,19,"0.5","0.5","Consonant","block1","1",138.75
18,20,"-0.5","0.5","Vowel","block1","1",-421.25
18,21,"0.5","0.5","Consonant","block1","1",-30.25
18,22,"-0.5","0.5","Vowel","block1","1",-164.25
18,23,"-0.5","0.5","Vowel","block1","1",-9.25
18,24,"0.5","0.5","Consonant","block1","1",-395.25
18,25,"0.5","0.5","Consonant","block1","1",567.75
18,26,"-0.5","0.5","Vowel","block1","1",-106.25
18,27,"-0.5","0.5","Vowel","block1","1",232.75
18,28,"0.5","0.5","Consonant","block1","0",-213.25
18,29,"-0.5","0.5","Vowel","block1","1",380.75
18,30,"0.5","0.5","Consonant","block1","1",-308.25
18,31,"0.5","0.5","Consonant","block1","1",-506.25
18,32,"-0.5","0.5","Vowel","block1","1",-288.25
18,33,"-0.5","-0.5","Vowel","block4","1",29.75
18,34,"0.5","-0.5","Consonant","block4","1",163.75
18,35,"-0.5","-0.5","Vowel","block4","1",-271.25
18,36,"0.5","-0.5","Consonant","block4","1",2680.75
18,37,"0.5","-0.5","Consonant","block4","1",-401.25
18,38,"-0.5","-0.5","Vowel","block4","1",540.75
18,39,"-0.5","-0.5","Vowel","block4","1",26.75
18,40,"0.5","-0.5","Consonant","block4","1",-544.25
18,41,"0.5","-0.5","Consonant","block4","1",-446.25
18,42,"-0.5","-0.5","Vowel","block4","1",1819.75
18,43,"0.5","-0.5","Consonant","block4","1",-358.25
18,44,"-0.5","-0.5","Vowel","block4","1",133.75
18,45,"-0.5","-0.5","Vowel","block4","1",650.75
18,46,"0.5","-0.5","Consonant","block4","1",1540.75
18,47,"-0.5","-0.5","Vowel","block4","1",1114.75
18,48,"0.5","-0.5","Consonant","block4","1",-357.25
18,49,"-0.5","-0.5","Vowel","block4","1",844.75
18,50,"0.5","-0.5","Consonant","block4","1",596.75
18,51,"-0.5","-0.5","Vowel","block4","0",515.75
18,52,"0.5","-0.5","Consonant","block4","1",-378.25
18,53,"-0.5","-0.5","Vowel","block4","1",588.75
18,54,"0.5","-0.5","Consonant","block4","1",-467.25
18,55,"0.5","-0.5","Consonant","block4","1",942.75
18,56,"-0.5","-0.5","Vowel","block4","1",-232.25
18,57,"0.5","-0.5","Consonant","block4","1",-413.25
18,58,"-0.5","-0.5","Vowel","block4","1",-357.25
18,59,"-0.5","-0.5","Vowel","block4","1",-418.25
18,60,"0.5","-0.5","Consonant","block4","1",-346.25
18,61,"0.5","-0.5","Consonant","block4","1",2.75
18,62,"-0.5","-0.5","Vowel","block4","1",-313.25
18,63,"-0.5","-0.5","Vowel","block4","1",292.75
18,64,"0.5","-0.5","Consonant","block4","1",420.75
19,1,"0.5","0.5","Consonant","block1","1",2884.25
19,2,"-0.5","0.5","Vowel","block1","1",2322.25
19,3,"-0.5","0.5","Vowel","block1","1",2795.25
19,4,"0.5","0.5","Consonant","block1","1",1630.25
19,5,"0.5","0.5","Consonant","block1","1",272.25
19,6,"-0.5","0.5","Vowel","block1","1",-110.75
19,7,"0.5","0.5","Consonant","block1","1",3314.25
19,8,"-0.5","0.5","Vowel","block1","1",2594.25
19,9,"-0.5","0.5","Vowel","block1","1",784.25
19,10,"0.5","0.5","Consonant","block1","0",1280.25
19,11,"-0.5","0.5","Vowel","block1","1",253.25
19,12,"0.5","0.5","Consonant","block1","0",367.25
19,13,"0.5","0.5","Consonant","block1","0",86.25
19,14,"-0.5","0.5","Vowel","block1","1",27.25
19,15,"-0.5","0.5","Vowel","block1","1",-525.75
19,16,"0.5","0.5","Consonant","block1","1",-28.75
19,17,"-0.5","0.5","Vowel","block1","1",-362.75
19,18,"0.5","0.5","Consonant","block1","1",319.25
19,19,"0.5","0.5","Consonant","block1","1",-432.75
19,20,"-0.5","0.5","Vowel","block1","1",-634.75
19,21,"0.5","0.5","Consonant","block1","1",674.25
19,22,"-0.5","0.5","Vowel","block1","1",-539.75
19,23,"-0.5","0.5","Vowel","block1","1",-564.75
19,24,"0.5","0.5","Consonant","block1","1",-529.75
19,25,"0.5","0.5","Consonant","block1","1",152.25
19,26,"-0.5","0.5","Vowel","block1","1",-621.75
19,27,"-0.5","0.5","Vowel","block1","1",-855.75
19,28,"0.5","0.5","Consonant","block1","1",-275.75
19,29,"-0.5","0.5","Vowel","block1","1",-633.75
19,30,"0.5","0.5","Consonant","block1","1",-410.75
19,31,"0.5","0.5","Consonant","block1","1",-970.75
19,32,"-0.5","0.5","Vowel","block1","1",-902.75
19,33,"-0.5","-0.5","Vowel","block4","1",243.25
19,34,"0.5","-0.5","Consonant","block4","1",-307.75
19,35,"-0.5","-0.5","Vowel","block4","1",-327.75
19,36,"0.5","-0.5","Consonant","block4","1",-356.75
19,37,"0.5","-0.5","Consonant","block4","0",502.25
19,38,"-0.5","-0.5","Vowel","block4","1",974.25
19,39,"-0.5","-0.5","Vowel","block4","0",1329.25
19,40,"0.5","-0.5","Consonant","block4","1",-89.75
19,41,"0.5","-0.5","Consonant","block4","1",1366.25
19,42,"-0.5","-0.5","Vowel","block4","1",90.25
19,43,"0.5","-0.5","Consonant","block4","1",481.25
19,44,"-0.5","-0.5","Vowel","block4","1",365.25
19,45,"-0.5","-0.5","Vowel","block4","1",593.25
19,46,"0.5","-0.5","Consonant","block4","1",623.25
19,47,"-0.5","-0.5","Vowel","block4","1",1046.25
19,48,"0.5","-0.5","Consonant","block4","1",-648.75
19,49,"-0.5","-0.5","Vowel","block4","1",817.25
19,50,"0.5","-0.5","Consonant","block4","0",-682.75
19,51,"-0.5","-0.5","Vowel","block4","1",-379.75
19,52,"0.5","-0.5","Consonant","block4","1",-669.75
19,53,"-0.5","-0.5","Vowel","block4","1",862.25
19,54,"0.5","-0.5","Consonant","block4","1",-263.75
19,55,"0.5","-0.5","Consonant","block4","1",2007.25
19,56,"-0.5","-0.5","Vowel","block4","1",-540.75
19,57,"0.5","-0.5","Consonant","block4","1",-332.75
19,58,"-0.5","-0.5","Vowel","block4","1",44.25
19,59,"-0.5","-0.5","Vowel","block4","0",-490.75
19,60,"0.5","-0.5","Consonant","block4","1",71.25
19,61,"0.5","-0.5","Consonant","block4","1",-33.75
19,62,"-0.5","-0.5","Vowel","block4","1",-685.75
19,63,"-0.5","-0.5","Vowel","block4","1",-267.75
19,64,"0.5","-0.5","Consonant","block4","1",-500.75
20,1,"0.5","0.5","Consonant","block1","1",9.25
20,2,"-0.5","0.5","Vowel","block1","1",-406.75
20,3,"-0.5","0.5","Vowel","block1","1",2447.25
20,4,"0.5","0.5","Consonant","block1","1",-441.75
20,5,"0.5","0.5","Consonant","block1","0",-493.75
20,6,"-0.5","0.5","Vowel","block1","1",-424.75
20,7,"0.5","0.5","Consonant","block1","1",640.25
20,8,"-0.5","0.5","Vowel","block1","1",-61.75
20,9,"-0.5","0.5","Vowel","block1","1",-524.75
20,10,"0.5","0.5","Consonant","block1","0",1609.25
20,11,"-0.5","0.5","Vowel","block1","1",-579.75
20,12,"0.5","0.5","Consonant","block1","0",643.25
20,13,"0.5","0.5","Consonant","block1","0",-480.75
20,14,"-0.5","0.5","Vowel","block1","1",186.25
20,15,"-0.5","0.5","Vowel","block1","1",860.25
20,16,"0.5","0.5","Consonant","block1","1",149.25
20,17,"-0.5","0.5","Vowel","block1","0",-337.75
20,18,"0.5","0.5","Consonant","block1","1",-222.75
20,19,"0.5","0.5","Consonant","block1","1",-621.75
20,20,"-0.5","0.5","Vowel","block1","0",2227.25
20,21,"0.5","0.5","Consonant","block1","1",-564.75
20,22,"-0.5","0.5","Vowel","block1","1",-793.75
20,23,"-0.5","0.5","Vowel","block1","1",-223.75
20,24,"0.5","0.5","Consonant","block1","1",-775.75
20,25,"0.5","0.5","Consonant","block1","1",1708.25
20,26,"-0.5","0.5","Vowel","block1","1",581.25
20,27,"-0.5","0.5","Vowel","block1","1",-883.75
20,28,"0.5","0.5","Consonant","block1","1",91.25
20,29,"-0.5","0.5","Vowel","block1","1",-503.75
20,30,"0.5","0.5","Consonant","block1","1",-136.75
20,31,"0.5","0.5","Consonant","block1","0",-434.75
20,32,"-0.5","0.5","Vowel","block1","1",-717.75
20,33,"-0.5","-0.5","Vowel","block4","1",-493.75
20,34,"0.5","-0.5","Consonant","block4","1",236.25
20,35,"-0.5","-0.5","Vowel","block4","1",-560.75
20,36,"0.5","-0.5","Consonant","block4","1",-376.75
20,37,"0.5","-0.5","Consonant","block4","1",3134.25
20,38,"-0.5","-0.5","Vowel","block4","1",247.25
20,39,"-0.5","-0.5","Vowel","block4","1",-575.75
20,40,"0.5","-0.5","Consonant","block4","1",-79.75
20,41,"0.5","-0.5","Consonant","block4","1",735.25
20,42,"-0.5","-0.5","Vowel","block4","1",-267.75
20,43,"0.5","-0.5","Consonant","block4","1",-180.75
20,44,"-0.5","-0.5","Vowel","block4","0",-71.75
20,45,"-0.5","-0.5","Vowel","block4","0",1256.25
20,46,"0.5","-0.5","Consonant","block4","0",214.25
20,47,"-0.5","-0.5","Vowel","block4","1",168.25
20,48,"0.5","-0.5","Consonant","block4","1",-11.75
20,49,"-0.5","-0.5","Vowel","block4","1",8.25
20,50,"0.5","-0.5","Consonant","block4","1",-679.75
20,51,"-0.5","-0.5","Vowel","block4","1",-489.75
20,52,"0.5","-0.5","Consonant","block4","1",-108.75
20,53,"-0.5","-0.5","Vowel","block4","1",238.25
20,54,"0.5","-0.5","Consonant","block4","1",15.25
20,55,"0.5","-0.5","Consonant","block4","1",891.25
20,56,"-0.5","-0.5","Vowel","block4","1",-288.75
20,57,"0.5","-0.5","Consonant","block4","1",463.25
20,58,"-0.5","-0.5","Vowel","block4","1",63.25
20,59,"-0.5","-0.5","Vowel","block4","1",427.25
20,60,"0.5","-0.5","Consonant","block4","1",694.25
20,61,"0.5","-0.5","Consonant","block4","0",1465.25
20,62,"-0.5","-0.5","Vowel","block4","0",-43.75
20,63,"-0.5","-0.5","Vowel","block4","1",664.25
20,64,"0.5","-0.5","Consonant","block4","1",-434.75
21,1,"0.5","0.5","Consonant","block1","1",291.75
21,2,"-0.5","0.5","Vowel","block1","1",-111.25
21,3,"-0.5","0.5","Vowel","block1","0",578.75
21,4,"0.5","0.5","Consonant","block1","1",-692.25
21,5,"0.5","0.5","Consonant","block1","0",281.75
21,6,"-0.5","0.5","Vowel","block1","1",-68.25
21,7,"0.5","0.5","Consonant","block1","0",NA
21,8,"-0.5","0.5","Vowel","block1","1",-76.25
21,9,"-0.5","0.5","Vowel","block1","0",-502.25
21,10,"0.5","0.5","Consonant","block1","1",-706.25
21,11,"-0.5","0.5","Vowel","block1","1",78.75
21,12,"0.5","0.5","Consonant","block1","1",0.75
21,13,"0.5","0.5","Consonant","block1","1",-328.25
21,14,"-0.5","0.5","Vowel","block1","0",284.75
21,15,"-0.5","0.5","Vowel","block1","0",-371.25
21,16,"0.5","0.5","Consonant","block1","1",872.75
21,17,"-0.5","0.5","Vowel","block1","0",-83.25
21,18,"0.5","0.5","Consonant","block1","1",-146.25
21,19,"0.5","0.5","Consonant","block1","1",-683.25
21,20,"-0.5","0.5","Vowel","block1","1",-746.25
21,21,"0.5","0.5","Consonant","block1","1",-723.25
21,22,"-0.5","0.5","Vowel","block1","1",-672.25
21,23,"-0.5","0.5","Vowel","block1","1",-109.25
21,24,"0.5","0.5","Consonant","block1","1",-360.25
21,25,"0.5","0.5","Consonant","block1","1",2731.75
21,26,"-0.5","0.5","Vowel","block1","1",-595.25
21,27,"-0.5","0.5","Vowel","block1","1",-696.25
21,28,"0.5","0.5","Consonant","block1","0",1041.75
21,29,"-0.5","0.5","Vowel","block1","1",1118.75
21,30,"0.5","0.5","Consonant","block1","1",1106.75
21,31,"0.5","0.5","Consonant","block1","0",-714.25
21,32,"-0.5","0.5","Vowel","block1","1",-153.25
21,33,"-0.5","-0.5","Vowel","block4","1",-248.25
21,34,"0.5","-0.5","Consonant","block4","1",-398.25
21,35,"-0.5","-0.5","Vowel","block4","1",-358.25
21,36,"0.5","-0.5","Consonant","block4","0",-194.25
21,37,"0.5","-0.5","Consonant","block4","1",-188.25
21,38,"-0.5","-0.5","Vowel","block4","0",-201.25
21,39,"-0.5","-0.5","Vowel","block4","1",-338.25
21,40,"0.5","-0.5","Consonant","block4","0",-35.25
21,41,"0.5","-0.5","Consonant","block4","0",-49.25
21,42,"-0.5","-0.5","Vowel","block4","1",240.75
21,43,"0.5","-0.5","Consonant","block4","1",-248.25
21,44,"-0.5","-0.5","Vowel","block4","1",281.75
21,45,"-0.5","-0.5","Vowel","block4","1",182.75
21,46,"0.5","-0.5","Consonant","block4","1",-184.25
21,47,"-0.5","-0.5","Vowel","block4","1",141.75
21,48,"0.5","-0.5","Consonant","block4","1",-413.25
21,49,"-0.5","-0.5","Vowel","block4","1",-496.25
21,50,"0.5","-0.5","Consonant","block4","1",-359.25
21,51,"-0.5","-0.5","Vowel","block4","1",-367.25
21,52,"0.5","-0.5","Consonant","block4","1",-378.25
21,53,"-0.5","-0.5","Vowel","block4","1",1071.75
21,54,"0.5","-0.5","Consonant","block4","1",-245.25
21,55,"0.5","-0.5","Consonant","block4","1",402.75
21,56,"-0.5","-0.5","Vowel","block4","1",-560.25
21,57,"0.5","-0.5","Consonant","block4","1",-457.25
21,58,"-0.5","-0.5","Vowel","block4","0",-251.25
21,59,"-0.5","-0.5","Vowel","block4","1",754.75
21,60,"0.5","-0.5","Consonant","block4","0",-321.25
21,61,"0.5","-0.5","Consonant","block4","1",-192.25
21,62,"-0.5","-0.5","Vowel","block4","1",130.75
21,63,"-0.5","-0.5","Vowel","block4","0",3.75
21,64,"0.5","-0.5","Consonant","block4","1",179.75
22,1,"0.5","0.5","Consonant","block1","1",62.125
22,2,"-0.5","0.5","Vowel","block1","1",50.125
22,3,"-0.5","0.5","Vowel","block1","0",-150.875
22,4,"0.5","0.5","Consonant","block1","1",-351.875
22,5,"0.5","0.5","Consonant","block1","1",-127.875
22,6,"-0.5","0.5","Vowel","block1","1",-185.875
22,7,"0.5","0.5","Consonant","block1","1",439.125
22,8,"-0.5","0.5","Vowel","block1","1",351.125
22,9,"-0.5","0.5","Vowel","block1","1",-32.875
22,10,"0.5","0.5","Consonant","block1","1",-196.875
22,11,"-0.5","0.5","Vowel","block1","1",-186.875
22,12,"0.5","0.5","Consonant","block1","0",438.125
22,13,"0.5","0.5","Consonant","block1","0",-110.875
22,14,"-0.5","0.5","Vowel","block1","1",-146.875
22,15,"-0.5","0.5","Vowel","block1","1",-94.875
22,16,"0.5","0.5","Consonant","block1","1",591.125
22,17,"-0.5","0.5","Vowel","block1","1",-182.875
22,18,"0.5","0.5","Consonant","block1","0",189.125
22,19,"0.5","0.5","Consonant","block1","1",119.125
22,20,"-0.5","0.5","Vowel","block1","1",41.125
22,21,"0.5","0.5","Consonant","block1","0",30.125
22,22,"-0.5","0.5","Vowel","block1","1",-109.875
22,23,"-0.5","0.5","Vowel","block1","1",-411.875
22,24,"0.5","0.5","Consonant","block1","1",-381.875
22,25,"0.5","0.5","Consonant","block1","1",109.125
22,26,"-0.5","0.5","Vowel","block1","1",-365.875
22,27,"-0.5","0.5","Vowel","block1","1",-232.875
22,28,"0.5","0.5","Consonant","block1","0",-109.875
22,29,"-0.5","0.5","Vowel","block1","1",-400.875
22,30,"0.5","0.5","Consonant","block1","1",-400.875
22,31,"0.5","0.5","Consonant","block1","0",-389.875
22,32,"-0.5","0.5","Vowel","block1","1",-311.875
22,33,"-0.5","-0.5","Vowel","block4","1",139.5
22,34,"0.5","-0.5","Consonant","block4","1",108.5
22,35,"-0.5","-0.5","Vowel","block4","1",-276.5
22,36,"0.5","-0.5","Consonant","block4","1",485.5
22,37,"0.5","-0.5","Consonant","block4","1",350.5
22,38,"-0.5","-0.5","Vowel","block4","1",955.5
22,39,"-0.5","-0.5","Vowel","block4","1",-351.5
22,40,"0.5","-0.5","Consonant","block4","1",1183.5
22,41,"0.5","-0.5","Consonant","block4","1",427.5
22,42,"-0.5","-0.5","Vowel","block4","1",-28.5
22,43,"0.5","-0.5","Consonant","block4","1",-244.5
22,44,"-0.5","-0.5","Vowel","block4","1",354.5
22,45,"-0.5","-0.5","Vowel","block4","1",245.5
22,46,"0.5","-0.5","Consonant","block4","1",-133.5
22,47,"-0.5","-0.5","Vowel","block4","1",521.5
22,48,"0.5","-0.5","Consonant","block4","1",-92.5
22,49,"-0.5","-0.5","Vowel","block4","1",71.5
22,50,"0.5","-0.5","Consonant","block4","0",482.5
22,51,"-0.5","-0.5","Vowel","block4","1",-239.5
22,52,"0.5","-0.5","Consonant","block4","1",-139.5
22,53,"-0.5","-0.5","Vowel","block4","1",-251.5
22,54,"0.5","-0.5","Consonant","block4","1",-113.5
22,55,"0.5","-0.5","Consonant","block4","1",-26.5
22,56,"-0.5","-0.5","Vowel","block4","1",-299.5
22,57,"0.5","-0.5","Consonant","block4","1",1203.5
22,58,"-0.5","-0.5","Vowel","block4","1",-78.5
22,59,"-0.5","-0.5","Vowel","block4","1",-59.5
22,60,"0.5","-0.5","Consonant","block4","0",-148.5
22,61,"0.5","-0.5","Consonant","block4","0",936.5
22,62,"-0.5","-0.5","Vowel","block4","1",-73.5
22,63,"-0.5","-0.5","Vowel","block4","1",375.5
22,64,"0.5","-0.5","Consonant","block4","0",45.5
23,1,"0.5","0.5","Consonant","block1","0",3142.375
23,2,"-0.5","0.5","Vowel","block1","1",54.375
23,3,"-0.5","0.5","Vowel","block1","1",3627.375
23,4,"0.5","0.5","Consonant","block1","1",1795.375
23,5,"0.5","0.5","Consonant","block1","1",649.375
23,6,"-0.5","0.5","Vowel","block1","1",313.375
23,7,"0.5","0.5","Consonant","block1","0",47.375
23,8,"-0.5","0.5","Vowel","block1","1",477.375
23,9,"-0.5","0.5","Vowel","block1","1",1625.375
23,10,"0.5","0.5","Consonant","block1","1",5350.375
23,11,"-0.5","0.5","Vowel","block1","1",37.375
23,12,"0.5","0.5","Consonant","block1","1",1167.375
23,13,"0.5","0.5","Consonant","block1","0",1838.375
23,14,"-0.5","0.5","Vowel","block1","1",546.375
23,15,"-0.5","0.5","Vowel","block1","1",1815.375
23,16,"0.5","0.5","Consonant","block1","1",1523.375
23,17,"-0.5","0.5","Vowel","block1","1",-73.625
23,18,"0.5","0.5","Consonant","block1","1",825.375
23,19,"0.5","0.5","Consonant","block1","1",190.375
23,20,"-0.5","0.5","Vowel","block1","1",-237.625
23,21,"0.5","0.5","Consonant","block1","1",-76.625
23,22,"-0.5","0.5","Vowel","block1","1",-736.625
23,23,"-0.5","0.5","Vowel","block1","1",-599.625
23,24,"0.5","0.5","Consonant","block1","1",-843.625
23,25,"0.5","0.5","Consonant","block1","1",832.375
23,26,"-0.5","0.5","Vowel","block1","1",-578.625
23,27,"-0.5","0.5","Vowel","block1","1",-891.625
23,28,"0.5","0.5","Consonant","block1","0",-484.625
23,29,"-0.5","0.5","Vowel","block1","1",-292.625
23,30,"0.5","0.5","Consonant","block1","1",-426.625
23,31,"0.5","0.5","Consonant","block1","0",-168.625
23,32,"-0.5","0.5","Vowel","block1","1",-748.625
23,33,"-0.5","-0.5","Vowel","block4","1",993
23,34,"0.5","-0.5","Consonant","block4","0",2619
23,35,"-0.5","-0.5","Vowel","block4","1",172
23,36,"0.5","-0.5","Consonant","block4","0",-275
23,37,"0.5","-0.5","Consonant","block4","1",142
23,38,"-0.5","-0.5","Vowel","block4","1",616
23,39,"-0.5","-0.5","Vowel","block4","1",343
23,40,"0.5","-0.5","Consonant","block4","1",1520
23,41,"0.5","-0.5","Consonant","block4","1",592
23,42,"-0.5","-0.5","Vowel","block4","1",231
23,43,"0.5","-0.5","Consonant","block4","1",168
23,44,"-0.5","-0.5","Vowel","block4","1",1681
23,45,"-0.5","-0.5","Vowel","block4","0",291
23,46,"0.5","-0.5","Consonant","block4","0",-176
23,47,"-0.5","-0.5","Vowel","block4","1",279
23,48,"0.5","-0.5","Consonant","block4","1",-229
23,49,"-0.5","-0.5","Vowel","block4","1",99
23,50,"0.5","-0.5","Consonant","block4","1",674
23,51,"-0.5","-0.5","Vowel","block4","1",-123
23,52,"0.5","-0.5","Consonant","block4","1",19
23,53,"-0.5","-0.5","Vowel","block4","1",223
23,54,"0.5","-0.5","Consonant","block4","1",-261
23,55,"0.5","-0.5","Consonant","block4","0",453
23,56,"-0.5","-0.5","Vowel","block4","0",3230
23,57,"0.5","-0.5","Consonant","block4","1",885
23,58,"-0.5","-0.5","Vowel","block4","1",2911
23,59,"-0.5","-0.5","Vowel","block4","1",237
23,60,"0.5","-0.5","Consonant","block4","0",1049
23,61,"0.5","-0.5","Consonant","block4","0",1891
23,62,"-0.5","-0.5","Vowel","block4","1",113
23,63,"-0.5","-0.5","Vowel","block4","1",796
23,64,"0.5","-0.5","Consonant","block4","1",315
24,1,"0.5","0.5","Consonant","block1","1",122.625
24,2,"-0.5","0.5","Vowel","block1","1",62.625
24,3,"-0.5","0.5","Vowel","block1","1",NA
24,4,"0.5","0.5","Consonant","block1","1",-112.375
